Restaurants and Other Eating Places,410
"Museums, Historical Sites, and Similar Institutions",349
Other Amusement and Recreation Industries,124
Grocery Stores,76
Health and Personal Care Stores,46
Gasoline Stations,41
"Sporting Goods, Hobby, and Musical Instrument Stores",37
Child Day Care Services,30
Other Miscellaneous Store Retailers,28
Lessors of Real Estate,27
Traveler Accommodation,27
Religious Organizations,21
Elementary and Secondary Schools,21
Used Merchandise Stores,21
Offices of Physicians,20
Building Material and Supplies Dealers,19
"Office Supplies, Stationery, and Gift Stores",17
General Medical and Surgical Hospitals,14
Offices of Other Health Practitioners,13
Electronics and Appliance Stores,12
"General Merchandise Stores, including Warehouse Clubs and Supercenters",12
Automobile Dealers,11
Automotive Repair and Maintenance,11
Personal Care Services,10
Clothing Stores,9
Depository Credit Intermediation,7
Building Equipment Contractors,7
Offices of Dentists,7
Amusement Parks and Arcades,7
Department Stores,6
Specialty Food Stores,6
Florists,6
"Automotive Parts, Accessories, and Tire Stores",6
Home Health Care Services,5
Drinking Places (Alcoholic Beverages),5
Outpatient Care Centers,5
"Jewelry, Luggage, and Leather Goods Stores",5
"Colleges, Universities, and Professional Schools",5
"Beer, Wine, and Liquor Stores",5
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,5
Other Motor Vehicle Dealers,5
Book Stores and News Dealers,5
"Agencies, Brokerages, and Other Insurance Related Activities",4
Drugs and Druggists' Sundries Merchant Wholesalers,4
"Other Professional, Scientific, and Technical Services",4
Home Furnishings Stores,4
Medical and Diagnostic Laboratories,4
Other Information Services,3
"Justice, Public Order, and Safety Activities",3
Furniture Stores,3
Couriers and Express Delivery Services,3
Individual and Family Services,3
Printing and Related Support Activities,3
Rail Transportation,3
Bakeries and Tortilla Manufacturing,2
Personal and Household Goods Repair and Maintenance,2
"Executive, Legislative, and Other General Government Support",2
Automotive Equipment Rental and Leasing,2
Postal Service,2
Junior Colleges,2
Spectator Sports,2
Gambling Industries,2
Beverage Manufacturing,2
Services to Buildings and Dwellings,1
Other Personal Services,1
Death Care Services,1
Other Schools and Instruction,1
nan,1
Shoe Stores,1
Wired and Wireless Telecommunications Carriers,1
Waste Treatment and Disposal,1
Support Activities for Road Transportation,1
Support Activities for Air Transportation,1
Other Financial Investment Activities,1
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",1
Drycleaning and Laundry Services,1
RV (Recreational Vehicle) Parks and Recreational Camps,1
Taxi and Limousine Service,1
