Restaurants and Other Eating Places,1104
"Museums, Historical Sites, and Similar Institutions",519
Other Amusement and Recreation Industries,289
Grocery Stores,123
"Sporting Goods, Hobby, and Musical Instrument Stores",113
Traveler Accommodation,90
Health and Personal Care Stores,85
Elementary and Secondary Schools,82
Other Miscellaneous Store Retailers,72
Gasoline Stations,72
Child Day Care Services,69
Religious Organizations,57
Offices of Physicians,53
Building Material and Supplies Dealers,49
"Office Supplies, Stationery, and Gift Stores",39
Clothing Stores,38
Lessors of Real Estate,36
Offices of Other Health Practitioners,33
Used Merchandise Stores,32
Book Stores and News Dealers,27
Drinking Places (Alcoholic Beverages),26
"General Merchandise Stores, including Warehouse Clubs and Supercenters",25
Personal Care Services,25
Specialty Food Stores,24
Automobile Dealers,24
Offices of Dentists,22
General Medical and Surgical Hospitals,22
Electronics and Appliance Stores,20
Other Motor Vehicle Dealers,17
"Colleges, Universities, and Professional Schools",17
"Jewelry, Luggage, and Leather Goods Stores",17
Florists,16
"Automotive Parts, Accessories, and Tire Stores",16
Automotive Repair and Maintenance,16
Building Equipment Contractors,16
Beverage Manufacturing,14
Home Health Care Services,14
Other Information Services,11
"Beer, Wine, and Liquor Stores",11
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,11
Department Stores,10
Other Personal Services,10
Furniture Stores,10
Home Furnishings Stores,10
Amusement Parks and Arcades,8
Outpatient Care Centers,8
Motion Picture and Video Industries,7
"Other Professional, Scientific, and Technical Services",6
Individual and Family Services,6
"Justice, Public Order, and Safety Activities",6
Medical and Diagnostic Laboratories,6
Depository Credit Intermediation,6
Automotive Equipment Rental and Leasing,6
Junior Colleges,5
Shoe Stores,5
Postal Service,5
Gambling Industries,4
Services to Buildings and Dwellings,4
Spectator Sports,4
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",4
Printing and Related Support Activities,4
Waste Treatment and Disposal,4
"Executive, Legislative, and Other General Government Support",4
Personal and Household Goods Repair and Maintenance,3
Rail Transportation,3
RV (Recreational Vehicle) Parks and Recreational Camps,3
Other Financial Investment Activities,3
Wired and Wireless Telecommunications Carriers,3
"Agencies, Brokerages, and Other Insurance Related Activities",3
Miscellaneous Durable Goods Merchant Wholesalers,2
Bakeries and Tortilla Manufacturing,2
Other Schools and Instruction,2
Drugs and Druggists' Sundries Merchant Wholesalers,2
Technical and Trade Schools,2
Other Miscellaneous Manufacturing,2
Support Activities for Air Transportation,1
Death Care Services,1
nan,1
Employment Services,1
Other Transit and Ground Passenger Transportation,1
Interurban and Rural Bus Transportation,1
Couriers and Express Delivery Services,1
Clay Product and Refractory Manufacturing,1
nan,1
Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,1
Lumber and Other Construction Materials Merchant Wholesalers,1
Taxi and Limousine Service,1
nan,1
Grocery and Related Product Merchant Wholesalers,1
"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",1
Building Finishing Contractors,1
