Restaurants and Other Eating Places,3666
"Museums, Historical Sites, and Similar Institutions",1546
Other Amusement and Recreation Industries,709
Elementary and Secondary Schools,578
Grocery Stores,496
Religious Organizations,390
Gasoline Stations,338
Health and Personal Care Stores,332
"Sporting Goods, Hobby, and Musical Instrument Stores",275
"General Merchandise Stores, including Warehouse Clubs and Supercenters",222
Other Miscellaneous Store Retailers,210
Child Day Care Services,208
Traveler Accommodation,207
Clothing Stores,178
Offices of Physicians,165
Lessors of Real Estate,136
"Automotive Parts, Accessories, and Tire Stores",133
Building Material and Supplies Dealers,131
Florists,129
"Office Supplies, Stationery, and Gift Stores",106
Used Merchandise Stores,106
Automotive Repair and Maintenance,101
"Beer, Wine, and Liquor Stores",98
Offices of Other Health Practitioners,98
Electronics and Appliance Stores,94
Personal Care Services,91
Automobile Dealers,80
Depository Credit Intermediation,69
Home Health Care Services,67
"Colleges, Universities, and Professional Schools",59
Furniture Stores,59
Drinking Places (Alcoholic Beverages),57
Specialty Food Stores,54
Book Stores and News Dealers,53
Offices of Dentists,51
Department Stores,49
"Jewelry, Luggage, and Leather Goods Stores",40
Other Information Services,39
Wired and Wireless Telecommunications Carriers,39
Other Personal Services,37
Bakeries and Tortilla Manufacturing,36
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,31
"Justice, Public Order, and Safety Activities",29
Motion Picture and Video Industries,26
Shoe Stores,26
Services to Buildings and Dwellings,26
"Other Professional, Scientific, and Technical Services",26
General Medical and Surgical Hospitals,25
Home Furnishings Stores,24
Other Motor Vehicle Dealers,22
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",19
Individual and Family Services,19
Beverage Manufacturing,18
"Agencies, Brokerages, and Other Insurance Related Activities",17
Other Schools and Instruction,17
Postal Service,16
Building Equipment Contractors,16
Drycleaning and Laundry Services,15
Outpatient Care Centers,15
Automotive Equipment Rental and Leasing,14
Support Activities for Road Transportation,13
Other Miscellaneous Manufacturing,13
Other Financial Investment Activities,12
Amusement Parks and Arcades,12
Couriers and Express Delivery Services,11
Rail Transportation,11
"Executive, Legislative, and Other General Government Support",10
Medical and Diagnostic Laboratories,10
Support Activities for Air Transportation,9
Junior Colleges,9
Spectator Sports,8
Offices of Real Estate Agents and Brokers,8
Waste Treatment and Disposal,7
Nondepository Credit Intermediation,5
Consumer Goods Rental,5
Personal and Household Goods Repair and Maintenance,5
Other Leather and Allied Product Manufacturing,4
Technical and Trade Schools,4
Printing and Related Support Activities,4
Administration of Economic Programs,4
RV (Recreational Vehicle) Parks and Recreational Camps,4
Specialized Freight Trucking,3
"Machinery, Equipment, and Supplies Merchant Wholesalers",3
Gambling Industries,3
Architectural and Structural Metals Manufacturing,2
National Security and International Affairs,2
Cable and Other Subscription Programming,2
Employment Services,2
"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",2
Lumber and Other Construction Materials Merchant Wholesalers,2
Nursing Care Facilities (Skilled Nursing Facilities),2
Death Care Services,2
Commercial and Industrial Machinery and Equipment Rental and Leasing,1
Grantmaking and Giving Services,1
Taxi and Limousine Service,1
Other Transit and Ground Passenger Transportation,1
Professional and Commercial Equipment and Supplies Merchant Wholesalers,1
Motor Vehicle Manufacturing,1
Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,1
nan,1
"Electric Power Generation, Transmission and Distribution",1
nan,1
nan,1
Specialty (except Psychiatric and Substance Abuse) Hospitals,1
Freight Transportation Arrangement,1
nan,1
Interurban and Rural Bus Transportation,1
Securities and Commodity Contracts Intermediation and Brokerage,1
Social Advocacy Organizations,1
Warehousing and Storage,1
Activities Related to Credit Intermediation,1
General Rental Centers,1
nan,1
Other Ambulatory Health Care Services,1
nan,1
Drugs and Druggists' Sundries Merchant Wholesalers,1
nan,1
nan,1
Psychiatric and Substance Abuse Hospitals,1
nan,1
nan,1
"Community Food and Housing, and Emergency and Other Relief Services",1
nan,1
