Restaurants and Other Eating Places,621
Elementary and Secondary Schools,205
Gasoline Stations,197
Lessors of Real Estate,162
Grocery Stores,119
"General Merchandise Stores, including Warehouse Clubs and Supercenters",107
Other Amusement and Recreation Industries,99
Health and Personal Care Stores,68
"Museums, Historical Sites, and Similar Institutions",60
Depository Credit Intermediation,47
"Sporting Goods, Hobby, and Musical Instrument Stores",45
Child Day Care Services,42
Department Stores,30
Building Material and Supplies Dealers,30
Other Miscellaneous Store Retailers,26
Religious Organizations,24
Traveler Accommodation,21
Automotive Repair and Maintenance,18
Clothing Stores,18
Electronics and Appliance Stores,17
Services to Buildings and Dwellings,16
Offices of Physicians,15
"Automotive Parts, Accessories, and Tire Stores",15
"Colleges, Universities, and Professional Schools",14
Personal Care Services,13
"Beer, Wine, and Liquor Stores",12
Used Merchandise Stores,11
Offices of Other Health Practitioners,10
"Office Supplies, Stationery, and Gift Stores",10
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,9
General Medical and Surgical Hospitals,8
Home Health Care Services,8
Automobile Dealers,8
Book Stores and News Dealers,7
Amusement Parks and Arcades,7
Other Information Services,6
Offices of Real Estate Agents and Brokers,5
Motion Picture and Video Industries,5
"Executive, Legislative, and Other General Government Support",4
Offices of Dentists,4
Nondepository Credit Intermediation,3
Medical and Diagnostic Laboratories,3
"Jewelry, Luggage, and Leather Goods Stores",3
Florists,3
"Agencies, Brokerages, and Other Insurance Related Activities",3
Home Furnishings Stores,3
Spectator Sports,3
Junior Colleges,3
Specialty Food Stores,3
Waste Treatment and Disposal,3
Individual and Family Services,3
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",3
Postal Service,2
Beverage Manufacturing,2
Building Equipment Contractors,2
Furniture Stores,2
Drinking Places (Alcoholic Beverages),2
Other Schools and Instruction,2
Other Motor Vehicle Dealers,2
Support Activities for Air Transportation,2
Support Activities for Road Transportation,2
Bakeries and Tortilla Manufacturing,2
Wired and Wireless Telecommunications Carriers,2
"Justice, Public Order, and Safety Activities",2
Gambling Industries,1
Other Miscellaneous Manufacturing,1
Rail Transportation,1
Drycleaning and Laundry Services,1
Printing and Related Support Activities,1
Grocery and Related Product Merchant Wholesalers,1
RV (Recreational Vehicle) Parks and Recreational Camps,1
Other Transit and Ground Passenger Transportation,1
Specialized Freight Trucking,1
Automotive Equipment Rental and Leasing,1
Administration of Human Resource Programs,1
Shoe Stores,1
nan,1
Other Financial Investment Activities,1
"Other Professional, Scientific, and Technical Services",1
Other Personal Services,1
Couriers and Express Delivery Services,1
Consumer Goods Rental,1
Lumber and Other Construction Materials Merchant Wholesalers,1
Other Ambulatory Health Care Services,1
Miscellaneous Durable Goods Merchant Wholesalers,1
