Restaurants and Other Eating Places,580
Gasoline Stations,236
Grocery Stores,152
Lessors of Real Estate,140
"General Merchandise Stores, including Warehouse Clubs and Supercenters",135
Health and Personal Care Stores,95
Elementary and Secondary Schools,66
"Museums, Historical Sites, and Similar Institutions",63
Depository Credit Intermediation,59
Other Amusement and Recreation Industries,57
Building Material and Supplies Dealers,51
Traveler Accommodation,47
"Sporting Goods, Hobby, and Musical Instrument Stores",43
Other Miscellaneous Store Retailers,35
Offices of Physicians,29
Child Day Care Services,29
Electronics and Appliance Stores,23
Automotive Repair and Maintenance,23
"Automotive Parts, Accessories, and Tire Stores",21
Used Merchandise Stores,18
Personal Care Services,17
Religious Organizations,17
"Beer, Wine, and Liquor Stores",16
Automobile Dealers,15
"Office Supplies, Stationery, and Gift Stores",14
Department Stores,14
Home Health Care Services,11
Services to Buildings and Dwellings,10
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,10
Clothing Stores,10
General Medical and Surgical Hospitals,9
Offices of Other Health Practitioners,9
Specialty Food Stores,9
Offices of Dentists,8
Wired and Wireless Telecommunications Carriers,8
Furniture Stores,7
Outpatient Care Centers,6
"Agencies, Brokerages, and Other Insurance Related Activities",6
Offices of Real Estate Agents and Brokers,5
Waste Treatment and Disposal,5
Medical and Diagnostic Laboratories,5
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",5
Amusement Parks and Arcades,5
Book Stores and News Dealers,5
"Jewelry, Luggage, and Leather Goods Stores",5
Support Activities for Road Transportation,5
"Colleges, Universities, and Professional Schools",5
"Other Professional, Scientific, and Technical Services",4
Postal Service,4
"Justice, Public Order, and Safety Activities",4
Florists,3
Other Motor Vehicle Dealers,3
Bakeries and Tortilla Manufacturing,3
Shoe Stores,3
Home Furnishings Stores,3
"Executive, Legislative, and Other General Government Support",2
Individual and Family Services,2
Other Miscellaneous Manufacturing,2
Building Equipment Contractors,2
Couriers and Express Delivery Services,2
Drinking Places (Alcoholic Beverages),2
"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",2
Support Activities for Air Transportation,2
Junior Colleges,2
Lumber and Other Construction Materials Merchant Wholesalers,2
Automotive Equipment Rental and Leasing,2
"Machinery, Equipment, and Supplies Merchant Wholesalers",2
Rail Transportation,1
Printing and Related Support Activities,1
Other Information Services,1
Nursing Care Facilities (Skilled Nursing Facilities),1
nan,1
Nondepository Credit Intermediation,1
nan,1
Chemical and Allied Products Merchant Wholesalers,1
Clay Product and Refractory Manufacturing,1
Travel Arrangement and Reservation Services,1
Personal and Household Goods Repair and Maintenance,1
Miscellaneous Durable Goods Merchant Wholesalers,1
Administration of Human Resource Programs,1
Consumer Goods Rental,1
"Foundation, Structure, and Building Exterior Contractors",1
Taxi and Limousine Service,1
Other Schools and Instruction,1
Beverage Manufacturing,1
Commercial and Industrial Machinery and Equipment Rental and Leasing,1
Specialized Freight Trucking,1
nan,1
Drycleaning and Laundry Services,1
