Restaurants and Other Eating Places,967
"Museums, Historical Sites, and Similar Institutions",604
Gasoline Stations,261
Grocery Stores,232
Lessors of Real Estate,137
Other Amusement and Recreation Industries,122
"General Merchandise Stores, including Warehouse Clubs and Supercenters",121
Elementary and Secondary Schools,110
Health and Personal Care Stores,101
Religious Organizations,96
Traveler Accommodation,87
Offices of Physicians,77
Depository Credit Intermediation,77
"Automotive Parts, Accessories, and Tire Stores",68
Automobile Dealers,66
"Sporting Goods, Hobby, and Musical Instrument Stores",61
Building Material and Supplies Dealers,56
Other Miscellaneous Store Retailers,53
Automotive Repair and Maintenance,53
Child Day Care Services,51
Electronics and Appliance Stores,41
Personal Care Services,39
Clothing Stores,38
Home Health Care Services,33
"Office Supplies, Stationery, and Gift Stores",32
Offices of Other Health Practitioners,26
Offices of Dentists,26
Used Merchandise Stores,23
Florists,21
Wired and Wireless Telecommunications Carriers,21
"Beer, Wine, and Liquor Stores",20
Furniture Stores,20
"Jewelry, Luggage, and Leather Goods Stores",19
General Medical and Surgical Hospitals,18
Specialty Food Stores,18
Services to Buildings and Dwellings,17
Outpatient Care Centers,17
"Colleges, Universities, and Professional Schools",16
Department Stores,13
"Agencies, Brokerages, and Other Insurance Related Activities",13
"Justice, Public Order, and Safety Activities",12
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,12
Book Stores and News Dealers,12
Other Information Services,10
Support Activities for Air Transportation,10
Home Furnishings Stores,9
"Other Professional, Scientific, and Technical Services",9
Bakeries and Tortilla Manufacturing,9
Other Financial Investment Activities,9
Other Personal Services,9
Couriers and Express Delivery Services,8
Postal Service,7
Automotive Equipment Rental and Leasing,7
Support Activities for Road Transportation,6
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",6
Other Miscellaneous Manufacturing,6
Other Schools and Instruction,6
Motion Picture and Video Industries,5
Medical and Diagnostic Laboratories,5
Personal and Household Goods Repair and Maintenance,5
Beverage Manufacturing,4
Drinking Places (Alcoholic Beverages),4
Lumber and Other Construction Materials Merchant Wholesalers,4
"Executive, Legislative, and Other General Government Support",4
Waste Treatment and Disposal,4
Building Equipment Contractors,3
Offices of Real Estate Agents and Brokers,3
Drycleaning and Laundry Services,3
Individual and Family Services,3
Junior Colleges,3
Shoe Stores,2
Amusement Parks and Arcades,2
Technical and Trade Schools,2
"Machinery, Equipment, and Supplies Merchant Wholesalers",2
Spectator Sports,2
Consumer Goods Rental,2
Warehousing and Storage,2
Printing and Related Support Activities,1
nan,1
Freight Transportation Arrangement,1
nan,1
nan,1
nan,1
nan,1
Other Transit and Ground Passenger Transportation,1
Administration of Economic Programs,1
RV (Recreational Vehicle) Parks and Recreational Camps,1
nan,1
Nursing Care Facilities (Skilled Nursing Facilities),1
Death Care Services,1
Other Motor Vehicle Dealers,1
"Coating, Engraving, Heat Treating, and Allied Activities",1
nan,1
nan,1
nan,1
"Data Processing, Hosting, and Related Services",1
Architectural and Structural Metals Manufacturing,1
nan,1
nan,1
Gambling Industries,1
Nondepository Credit Intermediation,1
"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",1
