Restaurants and Other Eating Places,7403
"Museums, Historical Sites, and Similar Institutions",4698
Other Amusement and Recreation Industries,2071
Grocery Stores,959
"Sporting Goods, Hobby, and Musical Instrument Stores",679
Traveler Accommodation,586
Elementary and Secondary Schools,543
Health and Personal Care Stores,526
Gasoline Stations,502
Other Miscellaneous Store Retailers,469
Child Day Care Services,434
Religious Organizations,429
Lessors of Real Estate,424
Building Material and Supplies Dealers,331
Offices of Physicians,304
"Colleges, Universities, and Professional Schools",295
Other Information Services,282
Offices of Other Health Practitioners,259
Clothing Stores,250
"Office Supplies, Stationery, and Gift Stores",229
Used Merchandise Stores,220
Book Stores and News Dealers,180
"General Merchandise Stores, including Warehouse Clubs and Supercenters",173
General Medical and Surgical Hospitals,166
Drinking Places (Alcoholic Beverages),154
Electronics and Appliance Stores,154
Automobile Dealers,147
Specialty Food Stores,146
Personal Care Services,145
Offices of Dentists,141
Building Equipment Contractors,131
Automotive Repair and Maintenance,128
Other Motor Vehicle Dealers,108
Florists,105
Beverage Manufacturing,104
"Jewelry, Luggage, and Leather Goods Stores",99
Outpatient Care Centers,97
"Automotive Parts, Accessories, and Tire Stores",86
Department Stores,86
Home Health Care Services,79
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,74
Support Activities for Air Transportation,71
Other Personal Services,66
Amusement Parks and Arcades,65
Furniture Stores,61
"Beer, Wine, and Liquor Stores",61
Home Furnishings Stores,57
Depository Credit Intermediation,53
Individual and Family Services,46
Automotive Equipment Rental and Leasing,43
Spectator Sports,41
"Justice, Public Order, and Safety Activities",40
Motion Picture and Video Industries,40
Junior Colleges,40
Medical and Diagnostic Laboratories,39
"Other Professional, Scientific, and Technical Services",36
Employment Services,35
Rail Transportation,34
Shoe Stores,30
Printing and Related Support Activities,30
Postal Service,28
Waste Treatment and Disposal,27
"Executive, Legislative, and Other General Government Support",25
Services to Buildings and Dwellings,23
Gambling Industries,22
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",21
Other Financial Investment Activities,19
RV (Recreational Vehicle) Parks and Recreational Camps,17
"Agencies, Brokerages, and Other Insurance Related Activities",17
Wired and Wireless Telecommunications Carriers,16
Personal and Household Goods Repair and Maintenance,15
Miscellaneous Durable Goods Merchant Wholesalers,14
Other Miscellaneous Manufacturing,12
Other Schools and Instruction,12
Technical and Trade Schools,12
Taxi and Limousine Service,11
Bakeries and Tortilla Manufacturing,11
Drugs and Druggists' Sundries Merchant Wholesalers,10
Couriers and Express Delivery Services,9
Grocery and Related Product Merchant Wholesalers,8
Building Finishing Contractors,6
Clay Product and Refractory Manufacturing,6
"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",6
Death Care Services,6
Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,6
Lumber and Other Construction Materials Merchant Wholesalers,6
Interurban and Rural Bus Transportation,5
Other Transit and Ground Passenger Transportation,5
