Restaurants and Other Eating Places,1510
"Museums, Historical Sites, and Similar Institutions",474
Other Amusement and Recreation Industries,387
"Sporting Goods, Hobby, and Musical Instrument Stores",178
Traveler Accommodation,149
Grocery Stores,113
Elementary and Secondary Schools,104
Child Day Care Services,90
Health and Personal Care Stores,90
Other Miscellaneous Store Retailers,84
Gasoline Stations,80
Building Material and Supplies Dealers,51
Religious Organizations,51
"Office Supplies, Stationery, and Gift Stores",48
Florists,45
Used Merchandise Stores,44
Offices of Physicians,41
Clothing Stores,39
Drinking Places (Alcoholic Beverages),37
"Beer, Wine, and Liquor Stores",33
Book Stores and News Dealers,32
Amusement Parks and Arcades,31
Offices of Other Health Practitioners,28
"General Merchandise Stores, including Warehouse Clubs and Supercenters",22
Electronics and Appliance Stores,21
Lessors of Real Estate,19
Furniture Stores,18
Personal Care Services,17
Specialty Food Stores,16
"Jewelry, Luggage, and Leather Goods Stores",15
General Medical and Surgical Hospitals,15
Department Stores,14
"Colleges, Universities, and Professional Schools",14
Offices of Dentists,13
Other Personal Services,13
"Justice, Public Order, and Safety Activities",13
Home Furnishings Stores,13
"Automotive Parts, Accessories, and Tire Stores",12
Other Motor Vehicle Dealers,11
Other Schools and Instruction,10
Other Information Services,10
Automobile Dealers,10
Automotive Repair and Maintenance,8
Building Equipment Contractors,8
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,7
Other Financial Investment Activities,7
Beverage Manufacturing,7
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",7
"Other Professional, Scientific, and Technical Services",7
Motion Picture and Video Industries,6
Depository Credit Intermediation,6
Home Health Care Services,6
Services to Buildings and Dwellings,6
Support Activities for Air Transportation,6
Printing and Related Support Activities,5
Bakeries and Tortilla Manufacturing,5
Other Miscellaneous Manufacturing,5
Medical and Diagnostic Laboratories,4
Automotive Equipment Rental and Leasing,4
Gambling Industries,4
Outpatient Care Centers,4
Couriers and Express Delivery Services,4
Junior Colleges,3
"Executive, Legislative, and Other General Government Support",3
Drycleaning and Laundry Services,3
Individual and Family Services,3
Postal Service,3
Shoe Stores,3
Support Activities for Road Transportation,2
Offices of Real Estate Agents and Brokers,2
Spectator Sports,2
Lumber and Other Construction Materials Merchant Wholesalers,2
"Agencies, Brokerages, and Other Insurance Related Activities",2
Grocery and Related Product Merchant Wholesalers,2
Travel Arrangement and Reservation Services,1
Rail Transportation,1
Wired and Wireless Telecommunications Carriers,1
Warehousing and Storage,1
Waste Treatment and Disposal,1
Personal and Household Goods Repair and Maintenance,1
Chemical and Allied Products Merchant Wholesalers,1
Other Ambulatory Health Care Services,1
"Electric Power Generation, Transmission and Distribution",1
Commercial and Industrial Machinery and Equipment Rental and Leasing,1
"Community Food and Housing, and Emergency and Other Relief Services",1
Miscellaneous Durable Goods Merchant Wholesalers,1
RV (Recreational Vehicle) Parks and Recreational Camps,1
Psychiatric and Substance Abuse Hospitals,1
"Machinery, Equipment, and Supplies Merchant Wholesalers",1
Administration of Economic Programs,1
Death Care Services,1
Taxi and Limousine Service,1
National Security and International Affairs,1
