Restaurants and Other Eating Places,1436
"Museums, Historical Sites, and Similar Institutions",481
Other Amusement and Recreation Industries,366
"Sporting Goods, Hobby, and Musical Instrument Stores",169
Traveler Accommodation,159
Grocery Stores,113
Child Day Care Services,100
Elementary and Secondary Schools,95
Health and Personal Care Stores,89
Other Miscellaneous Store Retailers,80
Gasoline Stations,74
Clothing Stores,55
Religious Organizations,51
"Office Supplies, Stationery, and Gift Stores",47
Used Merchandise Stores,47
Offices of Physicians,39
Building Material and Supplies Dealers,38
"Beer, Wine, and Liquor Stores",37
Specialty Food Stores,36
Florists,36
"General Merchandise Stores, including Warehouse Clubs and Supercenters",31
Book Stores and News Dealers,27
Amusement Parks and Arcades,27
Electronics and Appliance Stores,23
Offices of Other Health Practitioners,21
Other Personal Services,20
Drinking Places (Alcoholic Beverages),19
Home Furnishings Stores,18
Furniture Stores,18
Lessors of Real Estate,17
Offices of Dentists,17
Department Stores,16
Motion Picture and Video Industries,15
"Jewelry, Luggage, and Leather Goods Stores",15
General Medical and Surgical Hospitals,14
"Colleges, Universities, and Professional Schools",13
Other Motor Vehicle Dealers,12
Personal Care Services,12
"Justice, Public Order, and Safety Activities",12
Building Equipment Contractors,11
Automobile Dealers,11
Beverage Manufacturing,10
"Automotive Parts, Accessories, and Tire Stores",10
Other Schools and Instruction,9
Home Health Care Services,9
Other Information Services,8
Bakeries and Tortilla Manufacturing,8
Drycleaning and Laundry Services,8
Printing and Related Support Activities,7
Medical and Diagnostic Laboratories,7
Automotive Repair and Maintenance,6
"Other Professional, Scientific, and Technical Services",6
Individual and Family Services,6
Waste Treatment and Disposal,6
Support Activities for Air Transportation,6
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,6
Depository Credit Intermediation,5
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",5
Junior Colleges,5
"Agencies, Brokerages, and Other Insurance Related Activities",5
Rail Transportation,4
Services to Buildings and Dwellings,4
"Executive, Legislative, and Other General Government Support",4
Gambling Industries,4
Couriers and Express Delivery Services,4
Shoe Stores,4
Offices of Real Estate Agents and Brokers,3
Postal Service,3
Other Miscellaneous Manufacturing,3
National Security and International Affairs,3
Grocery and Related Product Merchant Wholesalers,2
Support Activities for Road Transportation,2
Spectator Sports,2
Other Ambulatory Health Care Services,2
"Machinery, Equipment, and Supplies Merchant Wholesalers",2
Consumer Goods Rental,2
RV (Recreational Vehicle) Parks and Recreational Camps,2
Lumber and Other Construction Materials Merchant Wholesalers,2
Technical and Trade Schools,1
Death Care Services,1
Petroleum and Petroleum Products Merchant Wholesalers,1
Personal and Household Goods Repair and Maintenance,1
nan,1
Wired and Wireless Telecommunications Carriers,1
Travel Arrangement and Reservation Services,1
Commercial and Industrial Machinery and Equipment Rental and Leasing,1
Outpatient Care Centers,1
Administration of Economic Programs,1
Clay Product and Refractory Manufacturing,1
Other Financial Investment Activities,1
Psychiatric and Substance Abuse Hospitals,1
Taxi and Limousine Service,1
Automotive Equipment Rental and Leasing,1
Motor Vehicle Manufacturing,1
Miscellaneous Durable Goods Merchant Wholesalers,1
