Restaurants and Other Eating Places,953
Grocery Stores,238
"Museums, Historical Sites, and Similar Institutions",176
Lessors of Real Estate,163
Gasoline Stations,145
Other Amusement and Recreation Industries,126
Health and Personal Care Stores,115
"General Merchandise Stores, including Warehouse Clubs and Supercenters",103
Building Material and Supplies Dealers,102
Offices of Physicians,98
"Automotive Parts, Accessories, and Tire Stores",97
Other Miscellaneous Store Retailers,95
"Sporting Goods, Hobby, and Musical Instrument Stores",92
Traveler Accommodation,79
Depository Credit Intermediation,71
Elementary and Secondary Schools,67
Automotive Repair and Maintenance,60
Child Day Care Services,59
Automobile Dealers,52
Used Merchandise Stores,47
Offices of Other Health Practitioners,43
Electronics and Appliance Stores,39
Religious Organizations,38
Specialty Food Stores,35
Clothing Stores,34
Offices of Dentists,34
"Office Supplies, Stationery, and Gift Stores",32
Personal Care Services,28
Furniture Stores,27
Home Health Care Services,26
Services to Buildings and Dwellings,24
Home Furnishings Stores,21
Department Stores,17
"Beer, Wine, and Liquor Stores",16
Florists,15
"Justice, Public Order, and Safety Activities",15
Other Personal Services,15
General Medical and Surgical Hospitals,14
"Other Professional, Scientific, and Technical Services",14
Support Activities for Road Transportation,12
Wired and Wireless Telecommunications Carriers,12
Building Equipment Contractors,11
"Agencies, Brokerages, and Other Insurance Related Activities",11
"Jewelry, Luggage, and Leather Goods Stores",10
Miscellaneous Durable Goods Merchant Wholesalers,9
Amusement Parks and Arcades,9
Other Motor Vehicle Dealers,9
"Colleges, Universities, and Professional Schools",9
"Executive, Legislative, and Other General Government Support",9
Other Schools and Instruction,8
Other Miscellaneous Manufacturing,8
Postal Service,8
Bakeries and Tortilla Manufacturing,8
Waste Treatment and Disposal,8
Personal and Household Goods Repair and Maintenance,7
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,7
Medical and Diagnostic Laboratories,7
Lumber and Other Construction Materials Merchant Wholesalers,7
Drugs and Druggists' Sundries Merchant Wholesalers,7
Shoe Stores,7
Consumer Goods Rental,6
Outpatient Care Centers,6
Automotive Equipment Rental and Leasing,5
"Machinery, Equipment, and Supplies Merchant Wholesalers",5
Offices of Real Estate Agents and Brokers,5
Support Activities for Air Transportation,5
Motion Picture and Video Industries,5
Printing and Related Support Activities,4
Drycleaning and Laundry Services,4
Couriers and Express Delivery Services,4
Junior Colleges,4
Book Stores and News Dealers,3
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",3
Drinking Places (Alcoholic Beverages),3
"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",3
Administration of Human Resource Programs,2
Commercial and Industrial Machinery and Equipment Rental and Leasing,2
Warehousing and Storage,2
Psychiatric and Substance Abuse Hospitals,2
Other Information Services,2
Administration of Economic Programs,2
Employment Services,2
Individual and Family Services,2
Nondepository Credit Intermediation,2
Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,1
nan,1
nan,1
nan,1
nan,1
nan,1
Beverage Manufacturing,1
nan,1
Activities Related to Credit Intermediation,1
Direct Selling Establishments,1
RV (Recreational Vehicle) Parks and Recreational Camps,1
nan,1
Spectator Sports,1
Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,1
"Electric Power Generation, Transmission and Distribution",1
Other Financial Investment Activities,1
Technical and Trade Schools,1
"Coating, Engraving, Heat Treating, and Allied Activities",1
nan,1
Death Care Services,1
nan,1
