Restaurants and Other Eating Places,887
Grocery Stores,249
"Museums, Historical Sites, and Similar Institutions",198
Lessors of Real Estate,172
Gasoline Stations,161
Health and Personal Care Stores,123
Other Amusement and Recreation Industries,123
"General Merchandise Stores, including Warehouse Clubs and Supercenters",103
Building Material and Supplies Dealers,100
Elementary and Secondary Schools,88
Other Miscellaneous Store Retailers,86
"Automotive Parts, Accessories, and Tire Stores",86
"Sporting Goods, Hobby, and Musical Instrument Stores",85
Offices of Physicians,79
Traveler Accommodation,68
Depository Credit Intermediation,65
Automobile Dealers,60
Child Day Care Services,59
Automotive Repair and Maintenance,57
Religious Organizations,55
Used Merchandise Stores,50
Offices of Other Health Practitioners,48
Electronics and Appliance Stores,45
Specialty Food Stores,40
Clothing Stores,34
Offices of Dentists,32
"Office Supplies, Stationery, and Gift Stores",31
Services to Buildings and Dwellings,29
Personal Care Services,29
Furniture Stores,25
Home Health Care Services,25
Home Furnishings Stores,22
"Beer, Wine, and Liquor Stores",22
Florists,17
Book Stores and News Dealers,15
General Medical and Surgical Hospitals,15
"Other Professional, Scientific, and Technical Services",14
Automotive Equipment Rental and Leasing,14
"Agencies, Brokerages, and Other Insurance Related Activities",14
Department Stores,13
Other Motor Vehicle Dealers,13
Support Activities for Road Transportation,13
"Justice, Public Order, and Safety Activities",13
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,11
Other Personal Services,11
Medical and Diagnostic Laboratories,10
"Colleges, Universities, and Professional Schools",10
Bakeries and Tortilla Manufacturing,10
Building Equipment Contractors,9
Postal Service,9
Waste Treatment and Disposal,9
Miscellaneous Durable Goods Merchant Wholesalers,8
Motion Picture and Video Industries,8
Other Miscellaneous Manufacturing,8
"Jewelry, Luggage, and Leather Goods Stores",8
Drugs and Druggists' Sundries Merchant Wholesalers,8
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",8
"Executive, Legislative, and Other General Government Support",8
Individual and Family Services,7
Outpatient Care Centers,7
Drycleaning and Laundry Services,6
Wired and Wireless Telecommunications Carriers,6
Amusement Parks and Arcades,6
Other Financial Investment Activities,6
Lumber and Other Construction Materials Merchant Wholesalers,6
Shoe Stores,6
Drinking Places (Alcoholic Beverages),5
Other Information Services,5
Other Schools and Instruction,5
Couriers and Express Delivery Services,4
Nondepository Credit Intermediation,4
Printing and Related Support Activities,4
Personal and Household Goods Repair and Maintenance,4
Junior Colleges,4
Administration of Economic Programs,4
Offices of Real Estate Agents and Brokers,4
"Electric Power Generation, Transmission and Distribution",3
Support Activities for Air Transportation,3
Consumer Goods Rental,3
Warehousing and Storage,2
"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",2
Spectator Sports,2
Specialized Freight Trucking,2
Technical and Trade Schools,2
Psychiatric and Substance Abuse Hospitals,2
Nursing Care Facilities (Skilled Nursing Facilities),2
Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,1
nan,1
Administration of Human Resource Programs,1
Grocery and Related Product Merchant Wholesalers,1
Activities Related to Credit Intermediation,1
nan,1
Beverage Manufacturing,1
RV (Recreational Vehicle) Parks and Recreational Camps,1
nan,1
Commercial and Industrial Machinery and Equipment Rental and Leasing,1
Other Leather and Allied Product Manufacturing,1
Taxi and Limousine Service,1
"Machinery, Equipment, and Supplies Merchant Wholesalers",1
Employment Services,1
Interurban and Rural Bus Transportation,1
nan,1
Death Care Services,1
nan,1
Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,1
Gambling Industries,1
Other Transit and Ground Passenger Transportation,1
Chemical and Allied Products Merchant Wholesalers,1
Rail Transportation,1
