Restaurants and Other Eating Places,1593
"Museums, Historical Sites, and Similar Institutions",1029
Other Amusement and Recreation Industries,595
Grocery Stores,147
"Sporting Goods, Hobby, and Musical Instrument Stores",135
Child Day Care Services,126
Health and Personal Care Stores,108
Traveler Accommodation,101
Elementary and Secondary Schools,95
Offices of Physicians,72
Other Miscellaneous Store Retailers,68
"Office Supplies, Stationery, and Gift Stores",55
Clothing Stores,46
Used Merchandise Stores,44
Gasoline Stations,42
"General Merchandise Stores, including Warehouse Clubs and Supercenters",41
Book Stores and News Dealers,37
Offices of Other Health Practitioners,35
"Beer, Wine, and Liquor Stores",32
Building Material and Supplies Dealers,32
Offices of Dentists,30
Florists,27
Drinking Places (Alcoholic Beverages),27
Specialty Food Stores,24
Religious Organizations,23
Lessors of Real Estate,20
Electronics and Appliance Stores,20
"Colleges, Universities, and Professional Schools",19
"Jewelry, Luggage, and Leather Goods Stores",16
Personal Care Services,16
Home Health Care Services,15
Bakeries and Tortilla Manufacturing,13
Other Personal Services,13
Automobile Dealers,11
"Automotive Parts, Accessories, and Tire Stores",11
Amusement Parks and Arcades,11
Automotive Repair and Maintenance,11
Furniture Stores,11
General Medical and Surgical Hospitals,10
Department Stores,10
Shoe Stores,10
Outpatient Care Centers,8
Wired and Wireless Telecommunications Carriers,8
Home Furnishings Stores,8
Support Activities for Air Transportation,8
"Executive, Legislative, and Other General Government Support",7
Depository Credit Intermediation,7
Motion Picture and Video Industries,6
Other Information Services,6
Other Schools and Instruction,6
Other Motor Vehicle Dealers,6
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",5
Postal Service,5
Individual and Family Services,4
"Other Professional, Scientific, and Technical Services",4
"Justice, Public Order, and Safety Activities",3
Medical and Diagnostic Laboratories,3
Spectator Sports,3
Building Equipment Contractors,3
Couriers and Express Delivery Services,3
Support Activities for Road Transportation,3
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,3
Other Financial Investment Activities,3
Drycleaning and Laundry Services,2
"Greenhouse, Nursery, and Floriculture Production",2
Automotive Equipment Rental and Leasing,2
Miscellaneous Durable Goods Merchant Wholesalers,2
Rail Transportation,2
Services to Buildings and Dwellings,2
Interurban and Rural Bus Transportation,1
nan,1
Beverage Manufacturing,1
Consumer Goods Rental,1
nan,1
nan,1
Other Transit and Ground Passenger Transportation,1
Printing and Related Support Activities,1
"Agencies, Brokerages, and Other Insurance Related Activities",1
"Electric Power Generation, Transmission and Distribution",1
Other Leather and Allied Product Manufacturing,1
Gambling Industries,1
Personal and Household Goods Repair and Maintenance,1
nan,1
Travel Arrangement and Reservation Services,1
National Security and International Affairs,1
Junior Colleges,1
