Restaurants and Other Eating Places,1290
"Museums, Historical Sites, and Similar Institutions",725
Other Amusement and Recreation Industries,518
Traveler Accommodation,141
"Sporting Goods, Hobby, and Musical Instrument Stores",98
Child Day Care Services,88
Grocery Stores,82
Health and Personal Care Stores,74
Elementary and Secondary Schools,70
Other Miscellaneous Store Retailers,52
Clothing Stores,45
Used Merchandise Stores,40
Book Stores and News Dealers,37
Offices of Physicians,36
"Office Supplies, Stationery, and Gift Stores",35
Gasoline Stations,29
Florists,29
"General Merchandise Stores, including Warehouse Clubs and Supercenters",28
Lessors of Real Estate,22
Offices of Dentists,22
"Beer, Wine, and Liquor Stores",20
"Colleges, Universities, and Professional Schools",20
Electronics and Appliance Stores,19
Offices of Other Health Practitioners,18
Building Material and Supplies Dealers,17
Specialty Food Stores,17
Drinking Places (Alcoholic Beverages),16
Religious Organizations,13
Department Stores,13
"Jewelry, Luggage, and Leather Goods Stores",12
Personal Care Services,12
Amusement Parks and Arcades,11
Shoe Stores,10
Bakeries and Tortilla Manufacturing,9
General Medical and Surgical Hospitals,9
Support Activities for Air Transportation,9
"Executive, Legislative, and Other General Government Support",7
Automobile Dealers,7
Motion Picture and Video Industries,6
Home Health Care Services,5
Other Information Services,5
Depository Credit Intermediation,5
"Automotive Parts, Accessories, and Tire Stores",4
Automotive Repair and Maintenance,4
Other Miscellaneous Manufacturing,4
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,4
Furniture Stores,4
Wired and Wireless Telecommunications Carriers,3
Home Furnishings Stores,3
Outpatient Care Centers,3
Spectator Sports,3
Other Personal Services,3
Other Motor Vehicle Dealers,3
Rail Transportation,2
Individual and Family Services,2
Couriers and Express Delivery Services,2
Automotive Equipment Rental and Leasing,2
Postal Service,2
Support Activities for Road Transportation,2
Drycleaning and Laundry Services,2
Junior Colleges,2
Motor Vehicle Manufacturing,1
"Justice, Public Order, and Safety Activities",1
"Apparel, Piece Goods, and Notions Merchant Wholesalers",1
Building Equipment Contractors,1
nan,1
"Greenhouse, Nursery, and Floriculture Production",1
Printing and Related Support Activities,1
Other Transit and Ground Passenger Transportation,1
Services to Buildings and Dwellings,1
Consumer Goods Rental,1
"Agencies, Brokerages, and Other Insurance Related Activities",1
Medical and Diagnostic Laboratories,1
Travel Arrangement and Reservation Services,1
"Other Professional, Scientific, and Technical Services",1
Other Schools and Instruction,1
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",1
nan,1
"Electric Power Generation, Transmission and Distribution",1
Miscellaneous Durable Goods Merchant Wholesalers,1
