Restaurants and Other Eating Places,1353
"Museums, Historical Sites, and Similar Institutions",740
Other Amusement and Recreation Industries,568
Child Day Care Services,117
Traveler Accommodation,104
"Sporting Goods, Hobby, and Musical Instrument Stores",102
Grocery Stores,94
Elementary and Secondary Schools,82
Health and Personal Care Stores,68
Other Miscellaneous Store Retailers,43
Clothing Stores,38
Book Stores and News Dealers,38
Offices of Physicians,37
"Office Supplies, Stationery, and Gift Stores",36
Used Merchandise Stores,34
"General Merchandise Stores, including Warehouse Clubs and Supercenters",24
"Beer, Wine, and Liquor Stores",23
Florists,23
Offices of Other Health Practitioners,22
Offices of Dentists,22
Lessors of Real Estate,22
Gasoline Stations,21
"Colleges, Universities, and Professional Schools",20
Specialty Food Stores,19
Drinking Places (Alcoholic Beverages),18
Building Material and Supplies Dealers,15
"Jewelry, Luggage, and Leather Goods Stores",13
Religious Organizations,13
Shoe Stores,11
Other Personal Services,10
Department Stores,10
Electronics and Appliance Stores,10
Amusement Parks and Arcades,10
Support Activities for Air Transportation,10
General Medical and Surgical Hospitals,9
"Automotive Parts, Accessories, and Tire Stores",8
Automobile Dealers,7
Other Information Services,6
Bakeries and Tortilla Manufacturing,6
Home Health Care Services,6
Motion Picture and Video Industries,6
Depository Credit Intermediation,5
"Executive, Legislative, and Other General Government Support",5
Spectator Sports,5
Other Schools and Instruction,5
Postal Service,4
Home Furnishings Stores,4
Personal Care Services,4
Automotive Repair and Maintenance,3
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,3
Furniture Stores,3
Other Financial Investment Activities,3
Gambling Industries,2
Wired and Wireless Telecommunications Carriers,2
Beverage Manufacturing,2
"Agencies, Brokerages, and Other Insurance Related Activities",2
Other Miscellaneous Manufacturing,2
Junior Colleges,2
Support Activities for Road Transportation,2
Automotive Equipment Rental and Leasing,2
Other Motor Vehicle Dealers,2
"Greenhouse, Nursery, and Floriculture Production",1
nan,1
nan,1
Outpatient Care Centers,1
Medical and Diagnostic Laboratories,1
Printing and Related Support Activities,1
Building Equipment Contractors,1
"Other Professional, Scientific, and Technical Services",1
Travel Arrangement and Reservation Services,1
"Justice, Public Order, and Safety Activities",1
Other Leather and Allied Product Manufacturing,1
Drycleaning and Laundry Services,1
Other Transit and Ground Passenger Transportation,1
Individual and Family Services,1
Couriers and Express Delivery Services,1
Consumer Goods Rental,1
nan,1
