Restaurants and Other Eating Places,226
"Museums, Historical Sites, and Similar Institutions",121
Other Amusement and Recreation Industries,80
Lessors of Real Estate,79
Gasoline Stations,75
Elementary and Secondary Schools,66
Grocery Stores,59
Health and Personal Care Stores,33
"General Merchandise Stores, including Warehouse Clubs and Supercenters",26
Depository Credit Intermediation,24
"Sporting Goods, Hobby, and Musical Instrument Stores",21
Child Day Care Services,20
Building Material and Supplies Dealers,16
Traveler Accommodation,15
Religious Organizations,15
Department Stores,14
Services to Buildings and Dwellings,13
Other Miscellaneous Store Retailers,12
"Beer, Wine, and Liquor Stores",9
Electronics and Appliance Stores,9
Automotive Repair and Maintenance,8
General Medical and Surgical Hospitals,7
"Colleges, Universities, and Professional Schools",7
"Automotive Parts, Accessories, and Tire Stores",7
Furniture Stores,6
Clothing Stores,6
"Office Supplies, Stationery, and Gift Stores",6
Used Merchandise Stores,5
Personal Care Services,5
Offices of Other Health Practitioners,4
Offices of Physicians,4
"Jewelry, Luggage, and Leather Goods Stores",3
Waste Treatment and Disposal,3
Home Furnishings Stores,3
"Other Professional, Scientific, and Technical Services",3
Other Motor Vehicle Dealers,3
Automobile Dealers,3
Florists,3
Drinking Places (Alcoholic Beverages),2
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,2
Offices of Dentists,2
"Agencies, Brokerages, and Other Insurance Related Activities",2
Consumer Goods Rental,2
Other Information Services,2
Motion Picture and Video Industries,2
Postal Service,2
Other Personal Services,2
Employment Services,2
Beverage Manufacturing,2
Spectator Sports,2
Book Stores and News Dealers,1
Chemical and Allied Products Merchant Wholesalers,1
Junior Colleges,1
Outpatient Care Centers,1
Automotive Equipment Rental and Leasing,1
Individual and Family Services,1
Specialty Food Stores,1
Support Activities for Air Transportation,1
Technical and Trade Schools,1
Other Financial Investment Activities,1
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",1
Nursing Care Facilities (Skilled Nursing Facilities),1
Specialized Freight Trucking,1
Support Activities for Road Transportation,1
Building Equipment Contractors,1
Bakeries and Tortilla Manufacturing,1
Offices of Real Estate Agents and Brokers,1
