Restaurants and Other Eating Places,2498
"Museums, Historical Sites, and Similar Institutions",1692
Lessors of Real Estate,815
Grocery Stores,765
Gasoline Stations,518
Other Amusement and Recreation Industries,509
Elementary and Secondary Schools,377
Health and Personal Care Stores,354
"Sporting Goods, Hobby, and Musical Instrument Stores",282
Building Material and Supplies Dealers,276
"General Merchandise Stores, including Warehouse Clubs and Supercenters",249
Child Day Care Services,218
Other Miscellaneous Store Retailers,173
Department Stores,150
Offices of Physicians,141
Services to Buildings and Dwellings,109
Religious Organizations,109
Automotive Repair and Maintenance,108
Traveler Accommodation,105
Offices of Other Health Practitioners,104
"Automotive Parts, Accessories, and Tire Stores",101
Electronics and Appliance Stores,96
"Colleges, Universities, and Professional Schools",94
Automobile Dealers,94
"Beer, Wine, and Liquor Stores",89
Florists,80
Amusement Parks and Arcades,68
Depository Credit Intermediation,66
Home Health Care Services,66
Medical and Diagnostic Laboratories,61
General Medical and Surgical Hospitals,58
Clothing Stores,57
Used Merchandise Stores,52
Wired and Wireless Telecommunications Carriers,51
Offices of Dentists,50
Home Furnishings Stores,50
Book Stores and News Dealers,47
"Other Professional, Scientific, and Technical Services",47
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,39
Personal Care Services,39
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",37
Building Equipment Contractors,36
Specialty Food Stores,35
"Office Supplies, Stationery, and Gift Stores",35
"Executive, Legislative, and Other General Government Support",34
Furniture Stores,32
"Justice, Public Order, and Safety Activities",32
Outpatient Care Centers,32
Waste Treatment and Disposal,29
Bakeries and Tortilla Manufacturing,26
Other Schools and Instruction,24
Other Personal Services,24
Printing and Related Support Activities,22
Junior Colleges,20
Beverage Manufacturing,20
Miscellaneous Durable Goods Merchant Wholesalers,19
Automotive Equipment Rental and Leasing,18
Other Information Services,17
Couriers and Express Delivery Services,17
Drugs and Druggists' Sundries Merchant Wholesalers,17
Specialized Freight Trucking,14
Other Financial Investment Activities,13
"Electric Power Generation, Transmission and Distribution",12
Technical and Trade Schools,12
Offices of Real Estate Agents and Brokers,12
Personal and Household Goods Repair and Maintenance,11
Other Motor Vehicle Dealers,11
Support Activities for Air Transportation,11
Taxi and Limousine Service,11
"Agencies, Brokerages, and Other Insurance Related Activities",11
Postal Service,10
Commercial and Industrial Machinery and Equipment Rental and Leasing,7
"Jewelry, Luggage, and Leather Goods Stores",7
Other Miscellaneous Manufacturing,7
Lumber and Other Construction Materials Merchant Wholesalers,6
Grocery and Related Product Merchant Wholesalers,6
Petroleum and Petroleum Products Merchant Wholesalers,5
"Coating, Engraving, Heat Treating, and Allied Activities",5
"Community Food and Housing, and Emergency and Other Relief Services",5
Individual and Family Services,5
Death Care Services,5
Other Ambulatory Health Care Services,5
Gambling Industries,5
"Greenhouse, Nursery, and Floriculture Production",5
"Machinery, Equipment, and Supplies Merchant Wholesalers",5
"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",5
