Restaurants and Other Eating Places,6433
"Museums, Historical Sites, and Similar Institutions",2607
Other Amusement and Recreation Industries,2047
Elementary and Secondary Schools,1747
Lessors of Real Estate,1428
Grocery Stores,1259
Gasoline Stations,1079
Child Day Care Services,767
"Sporting Goods, Hobby, and Musical Instrument Stores",707
Health and Personal Care Stores,692
Religious Organizations,556
Building Material and Supplies Dealers,552
Offices of Physicians,404
Other Miscellaneous Store Retailers,377
"General Merchandise Stores, including Warehouse Clubs and Supercenters",372
Electronics and Appliance Stores,290
Offices of Dentists,279
Department Stores,277
Clothing Stores,275
Traveler Accommodation,257
Offices of Other Health Practitioners,255
Services to Buildings and Dwellings,227
"Beer, Wine, and Liquor Stores",211
Automotive Repair and Maintenance,205
Automobile Dealers,196
Florists,193
"Colleges, Universities, and Professional Schools",176
Used Merchandise Stores,163
"Office Supplies, Stationery, and Gift Stores",152
"Automotive Parts, Accessories, and Tire Stores",151
Book Stores and News Dealers,125
Depository Credit Intermediation,123
Furniture Stores,122
Personal Care Services,120
Medical and Diagnostic Laboratories,117
Home Health Care Services,116
Other Information Services,115
Other Schools and Instruction,112
"Other Professional, Scientific, and Technical Services",100
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,98
Specialty Food Stores,87
Home Furnishings Stores,74
Wired and Wireless Telecommunications Carriers,68
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",64
General Medical and Surgical Hospitals,64
"Jewelry, Luggage, and Leather Goods Stores",59
Bakeries and Tortilla Manufacturing,58
"Agencies, Brokerages, and Other Insurance Related Activities",56
Printing and Related Support Activities,56
Amusement Parks and Arcades,51
Outpatient Care Centers,51
Other Personal Services,51
"Justice, Public Order, and Safety Activities",49
Motion Picture and Video Industries,49
Individual and Family Services,48
Building Equipment Contractors,44
Spectator Sports,43
Junior Colleges,38
Other Motor Vehicle Dealers,38
Waste Treatment and Disposal,37
"Executive, Legislative, and Other General Government Support",37
Postal Service,33
Gambling Industries,32
"Electric Power Generation, Transmission and Distribution",31
Support Activities for Air Transportation,25
Drycleaning and Laundry Services,22
Beverage Manufacturing,22
Administration of Economic Programs,21
Couriers and Express Delivery Services,21
Drugs and Druggists' Sundries Merchant Wholesalers,21
Shoe Stores,20
Other Miscellaneous Manufacturing,16
Support Activities for Road Transportation,16
Drinking Places (Alcoholic Beverages),15
Travel Arrangement and Reservation Services,15
Automotive Equipment Rental and Leasing,15
Technical and Trade Schools,14
Personal and Household Goods Repair and Maintenance,13
Lumber and Other Construction Materials Merchant Wholesalers,12
"Machinery, Equipment, and Supplies Merchant Wholesalers",12
Rail Transportation,11
"Greenhouse, Nursery, and Floriculture Production",11
Other Financial Investment Activities,11
Offices of Real Estate Agents and Brokers,11
Social Advocacy Organizations,9
Taxi and Limousine Service,8
Consumer Goods Rental,6
Other Transit and Ground Passenger Transportation,6
Grocery and Related Product Merchant Wholesalers,6
Nursing Care Facilities (Skilled Nursing Facilities),5
Specialized Freight Trucking,5
"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",5
Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,5
National Security and International Affairs,5
Death Care Services,5
