Restaurants and Other Eating Places,243
Lessors of Real Estate,122
Gasoline Stations,81
Grocery Stores,79
Other Amusement and Recreation Industries,67
"General Merchandise Stores, including Warehouse Clubs and Supercenters",65
"Museums, Historical Sites, and Similar Institutions",54
Health and Personal Care Stores,46
Elementary and Secondary Schools,39
"Sporting Goods, Hobby, and Musical Instrument Stores",21
Other Miscellaneous Store Retailers,19
Department Stores,18
Traveler Accommodation,13
Building Material and Supplies Dealers,13
Religious Organizations,10
Used Merchandise Stores,10
Depository Credit Intermediation,10
Child Day Care Services,9
Electronics and Appliance Stores,7
Offices of Physicians,7
"Office Supplies, Stationery, and Gift Stores",7
Services to Buildings and Dwellings,7
"Automotive Parts, Accessories, and Tire Stores",6
General Medical and Surgical Hospitals,6
Furniture Stores,5
Motion Picture and Video Industries,4
Clothing Stores,4
Drinking Places (Alcoholic Beverages),4
Spectator Sports,4
Automobile Dealers,4
"Colleges, Universities, and Professional Schools",4
Automotive Repair and Maintenance,3
Junior Colleges,3
"Justice, Public Order, and Safety Activities",3
Book Stores and News Dealers,3
Other Financial Investment Activities,3
Amusement Parks and Arcades,2
Support Activities for Air Transportation,2
Other Information Services,2
Couriers and Express Delivery Services,2
Florists,2
"Agencies, Brokerages, and Other Insurance Related Activities",2
Specialty Food Stores,2
Offices of Other Health Practitioners,2
Home Health Care Services,2
Other Personal Services,2
Personal Care Services,2
Printing and Related Support Activities,2
Individual and Family Services,2
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,2
Shoe Stores,1
Administration of Economic Programs,1
Offices of Real Estate Agents and Brokers,1
Bakeries and Tortilla Manufacturing,1
"Beer, Wine, and Liquor Stores",1
Postal Service,1
nan,1
Offices of Dentists,1
Home Furnishings Stores,1
Automotive Equipment Rental and Leasing,1
"Executive, Legislative, and Other General Government Support",1
Other Schools and Instruction,1
"Other Professional, Scientific, and Technical Services",1
Medical and Diagnostic Laboratories,1
