Restaurants and Other Eating Places,216
Lessors of Real Estate,117
Gasoline Stations,77
Grocery Stores,66
Other Amusement and Recreation Industries,65
"General Merchandise Stores, including Warehouse Clubs and Supercenters",55
"Museums, Historical Sites, and Similar Institutions",40
Health and Personal Care Stores,37
Elementary and Secondary Schools,35
"Sporting Goods, Hobby, and Musical Instrument Stores",24
Department Stores,15
Religious Organizations,15
Other Miscellaneous Store Retailers,15
Building Material and Supplies Dealers,14
Traveler Accommodation,12
Used Merchandise Stores,12
Depository Credit Intermediation,9
Automobile Dealers,8
General Medical and Surgical Hospitals,6
"Automotive Parts, Accessories, and Tire Stores",6
Spectator Sports,6
Child Day Care Services,5
Offices of Physicians,5
Electronics and Appliance Stores,4
Furniture Stores,4
Drinking Places (Alcoholic Beverages),4
"Colleges, Universities, and Professional Schools",4
Services to Buildings and Dwellings,3
"Office Supplies, Stationery, and Gift Stores",3
"Justice, Public Order, and Safety Activities",3
Other Personal Services,3
Home Health Care Services,3
Other Information Services,2
Motion Picture and Video Industries,2
Florists,2
Support Activities for Air Transportation,2
Home Furnishings Stores,2
Automotive Repair and Maintenance,2
Amusement Parks and Arcades,2
Personal Care Services,2
Junior Colleges,2
Other Financial Investment Activities,2
Offices of Other Health Practitioners,2
Individual and Family Services,2
Offices of Real Estate Agents and Brokers,1
Offices of Dentists,1
Administration of Economic Programs,1
Shoe Stores,1
Drugs and Druggists' Sundries Merchant Wholesalers,1
Printing and Related Support Activities,1
"Other Professional, Scientific, and Technical Services",1
"Agencies, Brokerages, and Other Insurance Related Activities",1
"Executive, Legislative, and Other General Government Support",1
Management of Companies and Enterprises,1
Other Schools and Instruction,1
Couriers and Express Delivery Services,1
Clothing Stores,1
Postal Service,1
Outpatient Care Centers,1
Medical and Diagnostic Laboratories,1
