Restaurants and Other Eating Places,3092
"Museums, Historical Sites, and Similar Institutions",2250
Other Amusement and Recreation Industries,862
Grocery Stores,509
"Sporting Goods, Hobby, and Musical Instrument Stores",345
Child Day Care Services,296
Traveler Accommodation,265
Health and Personal Care Stores,228
Other Miscellaneous Store Retailers,215
Gasoline Stations,194
Elementary and Secondary Schools,178
Lessors of Real Estate,174
Offices of Physicians,132
Building Material and Supplies Dealers,131
Used Merchandise Stores,123
General Medical and Surgical Hospitals,110
"Beer, Wine, and Liquor Stores",108
Support Activities for Air Transportation,107
Religious Organizations,100
Home Furnishings Stores,97
"General Merchandise Stores, including Warehouse Clubs and Supercenters",91
Offices of Other Health Practitioners,88
Amusement Parks and Arcades,76
"Office Supplies, Stationery, and Gift Stores",69
Drinking Places (Alcoholic Beverages),63
Specialty Food Stores,55
Electronics and Appliance Stores,54
Book Stores and News Dealers,53
Clothing Stores,52
Florists,49
Services to Buildings and Dwellings,48
Furniture Stores,44
"Automotive Parts, Accessories, and Tire Stores",40
Department Stores,39
Other Personal Services,36
"Justice, Public Order, and Safety Activities",35
Depository Credit Intermediation,33
Motion Picture and Video Industries,30
Offices of Dentists,27
Automotive Repair and Maintenance,26
"Colleges, Universities, and Professional Schools",26
Couriers and Express Delivery Services,25
"Executive, Legislative, and Other General Government Support",24
Automobile Dealers,23
Medical and Diagnostic Laboratories,23
Support Activities for Road Transportation,21
Personal Care Services,19
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",19
Drycleaning and Laundry Services,19
"Jewelry, Luggage, and Leather Goods Stores",16
Other Motor Vehicle Dealers,15
Wired and Wireless Telecommunications Carriers,14
Grocery and Related Product Merchant Wholesalers,12
Offices of Real Estate Agents and Brokers,12
Other Information Services,12
Lumber and Other Construction Materials Merchant Wholesalers,11
Junior Colleges,11
Building Equipment Contractors,11
Gambling Industries,11
Bakeries and Tortilla Manufacturing,10
Printing and Related Support Activities,10
Personal and Household Goods Repair and Maintenance,10
National Security and International Affairs,10
Outpatient Care Centers,10
Psychiatric and Substance Abuse Hospitals,7
Beverage Manufacturing,7
Other Financial Investment Activities,7
Shoe Stores,7
Individual and Family Services,6
Other Schools and Instruction,6
"Other Professional, Scientific, and Technical Services",6
Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,6
"Agencies, Brokerages, and Other Insurance Related Activities",6
Rail Transportation,5
Home Health Care Services,5
Death Care Services,5
Consumer Goods Rental,5
Administration of Economic Programs,5
Travel Arrangement and Reservation Services,5
Automotive Equipment Rental and Leasing,5
Waste Treatment and Disposal,5
Postal Service,5
