Restaurants and Other Eating Places,994
"Museums, Historical Sites, and Similar Institutions",285
Other Amusement and Recreation Industries,265
Elementary and Secondary Schools,216
Grocery Stores,153
Gasoline Stations,139
Child Day Care Services,113
Health and Personal Care Stores,96
"Sporting Goods, Hobby, and Musical Instrument Stores",90
Religious Organizations,85
Lessors of Real Estate,82
Building Material and Supplies Dealers,73
Offices of Physicians,61
Other Miscellaneous Store Retailers,56
Electronics and Appliance Stores,45
Offices of Dentists,44
Clothing Stores,44
Offices of Other Health Practitioners,43
Traveler Accommodation,43
"General Merchandise Stores, including Warehouse Clubs and Supercenters",36
"Beer, Wine, and Liquor Stores",33
Automotive Repair and Maintenance,31
Automobile Dealers,31
Florists,28
Used Merchandise Stores,27
"Office Supplies, Stationery, and Gift Stores",26
Services to Buildings and Dwellings,25
"Automotive Parts, Accessories, and Tire Stores",24
Depository Credit Intermediation,21
Department Stores,19
Home Health Care Services,19
Personal Care Services,19
Other Information Services,18
Furniture Stores,18
"Colleges, Universities, and Professional Schools",17
Book Stores and News Dealers,16
Specialty Food Stores,15
"Other Professional, Scientific, and Technical Services",15
Medical and Diagnostic Laboratories,14
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,13
Other Schools and Instruction,13
Home Furnishings Stores,13
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",11
Wired and Wireless Telecommunications Carriers,11
Other Personal Services,9
Motion Picture and Video Industries,9
Bakeries and Tortilla Manufacturing,9
"Agencies, Brokerages, and Other Insurance Related Activities",9
Outpatient Care Centers,8
"Justice, Public Order, and Safety Activities",8
Building Equipment Contractors,8
"Jewelry, Luggage, and Leather Goods Stores",8
Amusement Parks and Arcades,8
Other Motor Vehicle Dealers,7
Individual and Family Services,7
"Electric Power Generation, Transmission and Distribution",6
Postal Service,6
"Executive, Legislative, and Other General Government Support",6
Waste Treatment and Disposal,5
Printing and Related Support Activities,5
Junior Colleges,4
Beverage Manufacturing,4
Gambling Industries,4
General Medical and Surgical Hospitals,4
Drycleaning and Laundry Services,4
Support Activities for Road Transportation,3
Couriers and Express Delivery Services,3
Spectator Sports,3
Administration of Economic Programs,3
Shoe Stores,3
Drinking Places (Alcoholic Beverages),3
Other Miscellaneous Manufacturing,3
Drugs and Druggists' Sundries Merchant Wholesalers,3
Travel Arrangement and Reservation Services,2
Lumber and Other Construction Materials Merchant Wholesalers,2
Technical and Trade Schools,2
Personal and Household Goods Repair and Maintenance,2
Automotive Equipment Rental and Leasing,2
Offices of Real Estate Agents and Brokers,2
"Machinery, Equipment, and Supplies Merchant Wholesalers",2
Rail Transportation,2
"Greenhouse, Nursery, and Floriculture Production",2
Other Financial Investment Activities,2
Support Activities for Air Transportation,1
Nursing Care Facilities (Skilled Nursing Facilities),1
Taxi and Limousine Service,1
"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",1
Social Advocacy Organizations,1
nan,1
Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,1
Consumer Goods Rental,1
nan,1
nan,1
Other Transit and Ground Passenger Transportation,1
Death Care Services,1
nan,1
Specialized Freight Trucking,1
Grocery and Related Product Merchant Wholesalers,1
National Security and International Affairs,1
