Restaurants and Other Eating Places,429
"Museums, Historical Sites, and Similar Institutions",188
Grocery Stores,105
Other Amusement and Recreation Industries,89
Gasoline Stations,85
Lessors of Real Estate,73
Health and Personal Care Stores,48
Elementary and Secondary Schools,47
Building Material and Supplies Dealers,42
"Sporting Goods, Hobby, and Musical Instrument Stores",34
Child Day Care Services,28
"General Merchandise Stores, including Warehouse Clubs and Supercenters",28
Religious Organizations,27
Offices of Physicians,26
"Automotive Parts, Accessories, and Tire Stores",24
Other Miscellaneous Store Retailers,24
Services to Buildings and Dwellings,18
Traveler Accommodation,17
Automobile Dealers,17
Offices of Other Health Practitioners,16
Electronics and Appliance Stores,16
"Office Supplies, Stationery, and Gift Stores",15
Department Stores,13
Automotive Repair and Maintenance,13
Clothing Stores,12
Home Furnishings Stores,12
Used Merchandise Stores,12
Florists,12
"Colleges, Universities, and Professional Schools",10
Furniture Stores,9
"Other Professional, Scientific, and Technical Services",9
Personal Care Services,9
"Beer, Wine, and Liquor Stores",8
Specialty Food Stores,8
Medical and Diagnostic Laboratories,8
Depository Credit Intermediation,8
Waste Treatment and Disposal,7
Other Information Services,7
Bakeries and Tortilla Manufacturing,6
Offices of Dentists,6
Personal and Household Goods Repair and Maintenance,6
Home Health Care Services,6
Wired and Wireless Telecommunications Carriers,5
Postal Service,5
Building Equipment Contractors,5
"Justice, Public Order, and Safety Activities",5
Book Stores and News Dealers,4
Couriers and Express Delivery Services,4
Amusement Parks and Arcades,4
General Medical and Surgical Hospitals,4
Outpatient Care Centers,4
Other Schools and Instruction,4
"Jewelry, Luggage, and Leather Goods Stores",4
Printing and Related Support Activities,3
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,3
"Agencies, Brokerages, and Other Insurance Related Activities",3
Other Motor Vehicle Dealers,3
Drugs and Druggists' Sundries Merchant Wholesalers,3
Junior Colleges,2
"Executive, Legislative, and Other General Government Support",2
Individual and Family Services,2
"Machinery, Equipment, and Supplies Merchant Wholesalers",2
Shoe Stores,2
Support Activities for Road Transportation,2
Beverage Manufacturing,2
Other Financial Investment Activities,2
Lumber and Other Construction Materials Merchant Wholesalers,1
Technical and Trade Schools,1
Spectator Sports,1
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",1
"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",1
Taxi and Limousine Service,1
"Greenhouse, Nursery, and Floriculture Production",1
Direct Selling Establishments,1
Automotive Equipment Rental and Leasing,1
Consumer Goods Rental,1
Petroleum and Petroleum Products Merchant Wholesalers,1
Specialized Freight Trucking,1
Offices of Real Estate Agents and Brokers,1
Gambling Industries,1
Other Personal Services,1
Support Activities for Air Transportation,1
"Electric Power Generation, Transmission and Distribution",1
Nursing Care Facilities (Skilled Nursing Facilities),1
Drinking Places (Alcoholic Beverages),1
