Restaurants and Other Eating Places,5023
Lessors of Real Estate,2658
"Museums, Historical Sites, and Similar Institutions",2104
Grocery Stores,1544
Other Amusement and Recreation Industries,1494
Gasoline Stations,938
"Sporting Goods, Hobby, and Musical Instrument Stores",733
"General Merchandise Stores, including Warehouse Clubs and Supercenters",686
Other Miscellaneous Store Retailers,555
Traveler Accommodation,526
Building Material and Supplies Dealers,495
Health and Personal Care Stores,474
Department Stores,257
Offices of Physicians,255
Elementary and Secondary Schools,248
Child Day Care Services,219
Religious Organizations,214
Electronics and Appliance Stores,211
Florists,207
"Automotive Parts, Accessories, and Tire Stores",200
"Office Supplies, Stationery, and Gift Stores",190
Offices of Other Health Practitioners,181
Automobile Dealers,180
Used Merchandise Stores,171
Clothing Stores,170
"Beer, Wine, and Liquor Stores",164
Specialty Food Stores,146
Home Health Care Services,117
Automotive Repair and Maintenance,116
"Justice, Public Order, and Safety Activities",109
Other Personal Services,105
Depository Credit Intermediation,102
Personal Care Services,101
General Medical and Surgical Hospitals,99
Amusement Parks and Arcades,88
Services to Buildings and Dwellings,82
Other Motor Vehicle Dealers,78
"Jewelry, Luggage, and Leather Goods Stores",75
"Colleges, Universities, and Professional Schools",75
Offices of Dentists,74
Furniture Stores,72
Drinking Places (Alcoholic Beverages),63
Home Furnishings Stores,61
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,57
Building Equipment Contractors,52
Book Stores and News Dealers,51
Postal Service,50
Shoe Stores,46
"Agencies, Brokerages, and Other Insurance Related Activities",43
"Executive, Legislative, and Other General Government Support",42
Personal and Household Goods Repair and Maintenance,38
"Other Professional, Scientific, and Technical Services",35
Other Financial Investment Activities,35
Support Activities for Air Transportation,34
Other Schools and Instruction,33
Motion Picture and Video Industries,33
Wired and Wireless Telecommunications Carriers,31
Nondepository Credit Intermediation,29
Beverage Manufacturing,28
Junior Colleges,27
Technical and Trade Schools,23
"Electric Power Generation, Transmission and Distribution",22
Other Miscellaneous Manufacturing,22
Drugs and Druggists' Sundries Merchant Wholesalers,21
Individual and Family Services,20
Miscellaneous Durable Goods Merchant Wholesalers,19
Spectator Sports,19
Other Information Services,18
Bakeries and Tortilla Manufacturing,17
Outpatient Care Centers,17
RV (Recreational Vehicle) Parks and Recreational Camps,15
Grocery and Related Product Merchant Wholesalers,13
Waste Treatment and Disposal,13
Medical and Diagnostic Laboratories,13
Couriers and Express Delivery Services,12
Automotive Equipment Rental and Leasing,12
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",12
Specialized Freight Trucking,11
Printing and Related Support Activities,11
Consumer Goods Rental,10
"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",10
Support Activities for Road Transportation,10
Lumber and Other Construction Materials Merchant Wholesalers,10
Direct Selling Establishments,7
Chemical and Allied Products Merchant Wholesalers,7
Commercial and Industrial Machinery and Equipment Rental and Leasing,6
Taxi and Limousine Service,6
Rail Transportation,6
Administration of Economic Programs,5
Offices of Real Estate Agents and Brokers,5
Psychiatric and Substance Abuse Hospitals,5
Clay Product and Refractory Manufacturing,5
