Restaurants and Other Eating Places,5002
Lessors of Real Estate,2587
"Museums, Historical Sites, and Similar Institutions",2489
Other Amusement and Recreation Industries,1698
Grocery Stores,1504
Gasoline Stations,771
"General Merchandise Stores, including Warehouse Clubs and Supercenters",745
"Sporting Goods, Hobby, and Musical Instrument Stores",629
Health and Personal Care Stores,515
Traveler Accommodation,475
Building Material and Supplies Dealers,416
Other Miscellaneous Store Retailers,409
Elementary and Secondary Schools,389
Child Day Care Services,295
"Office Supplies, Stationery, and Gift Stores",270
Department Stores,255
Religious Organizations,251
Automobile Dealers,251
Electronics and Appliance Stores,211
Offices of Physicians,196
Offices of Other Health Practitioners,195
Florists,169
"Colleges, Universities, and Professional Schools",161
Clothing Stores,155
"Automotive Parts, Accessories, and Tire Stores",151
"Justice, Public Order, and Safety Activities",145
"Beer, Wine, and Liquor Stores",143
Specialty Food Stores,139
Automotive Repair and Maintenance,133
Book Stores and News Dealers,119
Home Health Care Services,117
Depository Credit Intermediation,112
Used Merchandise Stores,108
Personal Care Services,106
Other Personal Services,105
General Medical and Surgical Hospitals,97
Furniture Stores,76
Offices of Dentists,73
Home Furnishings Stores,73
Services to Buildings and Dwellings,70
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,69
Amusement Parks and Arcades,65
Drinking Places (Alcoholic Beverages),57
Other Motor Vehicle Dealers,56
"Executive, Legislative, and Other General Government Support",56
Shoe Stores,56
Other Schools and Instruction,54
Postal Service,52
"Agencies, Brokerages, and Other Insurance Related Activities",50
Spectator Sports,46
"Other Professional, Scientific, and Technical Services",45
Support Activities for Air Transportation,44
Junior Colleges,42
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",42
"Jewelry, Luggage, and Leather Goods Stores",39
Technical and Trade Schools,38
Outpatient Care Centers,34
Lumber and Other Construction Materials Merchant Wholesalers,34
Waste Treatment and Disposal,30
Motion Picture and Video Industries,30
Offices of Real Estate Agents and Brokers,29
Personal and Household Goods Repair and Maintenance,29
Beverage Manufacturing,29
Miscellaneous Durable Goods Merchant Wholesalers,29
Other Financial Investment Activities,27
Building Equipment Contractors,27
Printing and Related Support Activities,27
Wired and Wireless Telecommunications Carriers,26
Couriers and Express Delivery Services,25
Individual and Family Services,22
Consumer Goods Rental,21
Drugs and Druggists' Sundries Merchant Wholesalers,20
Drycleaning and Laundry Services,18
Other Information Services,17
Medical and Diagnostic Laboratories,16
Support Activities for Road Transportation,16
RV (Recreational Vehicle) Parks and Recreational Camps,16
Bakeries and Tortilla Manufacturing,14
"Electric Power Generation, Transmission and Distribution",14
Administration of Economic Programs,13
Nondepository Credit Intermediation,13
Gambling Industries,11
Other Miscellaneous Manufacturing,11
Automotive Equipment Rental and Leasing,11
Grocery and Related Product Merchant Wholesalers,11
Travel Arrangement and Reservation Services,10
"Machinery, Equipment, and Supplies Merchant Wholesalers",10
Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,7
Psychiatric and Substance Abuse Hospitals,7
Specialized Freight Trucking,5
"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",5
Warehousing and Storage,5
