Restaurants and Other Eating Places,3600
"Museums, Historical Sites, and Similar Institutions",2914
Gasoline Stations,1413
Grocery Stores,753
Religious Organizations,691
Elementary and Secondary Schools,617
"General Merchandise Stores, including Warehouse Clubs and Supercenters",479
"Automotive Parts, Accessories, and Tire Stores",434
Other Amusement and Recreation Industries,412
"Beer, Wine, and Liquor Stores",349
Health and Personal Care Stores,343
Traveler Accommodation,282
Support Activities for Air Transportation,272
Lessors of Real Estate,269
Offices of Physicians,230
Electronics and Appliance Stores,226
Child Day Care Services,219
Clothing Stores,210
Depository Credit Intermediation,173
Other Miscellaneous Store Retailers,167
General Medical and Surgical Hospitals,163
Automotive Repair and Maintenance,162
Personal Care Services,154
Building Material and Supplies Dealers,145
"Colleges, Universities, and Professional Schools",117
Automobile Dealers,114
"Sporting Goods, Hobby, and Musical Instrument Stores",111
Wired and Wireless Telecommunications Carriers,110
Specialty Food Stores,105
Home Health Care Services,81
Drinking Places (Alcoholic Beverages),79
Furniture Stores,72
Offices of Other Health Practitioners,72
Other Schools and Instruction,69
"Justice, Public Order, and Safety Activities",67
Book Stores and News Dealers,63
Used Merchandise Stores,55
Shoe Stores,54
Other Information Services,50
Support Activities for Road Transportation,42
Offices of Dentists,42
Florists,42
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,41
Drugs and Druggists' Sundries Merchant Wholesalers,37
Bakeries and Tortilla Manufacturing,37
Postal Service,37
Beverage Manufacturing,36
Other Personal Services,35
"Office Supplies, Stationery, and Gift Stores",33
Other Miscellaneous Manufacturing,31
Outpatient Care Centers,30
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",30
Gambling Industries,24
"Promoters of Performing Arts, Sports, and Similar Events",24
Motion Picture and Video Industries,23
Waste Treatment and Disposal,23
Automotive Equipment Rental and Leasing,20
Amusement Parks and Arcades,18
Department Stores,15
Spectator Sports,15
Junior Colleges,12
RV (Recreational Vehicle) Parks and Recreational Camps,12
Other Motor Vehicle Dealers,11
"Executive, Legislative, and Other General Government Support",11
"Jewelry, Luggage, and Leather Goods Stores",10
Services to Buildings and Dwellings,10
"Agencies, Brokerages, and Other Insurance Related Activities",8
Travel Arrangement and Reservation Services,8
Nondepository Credit Intermediation,8
Other Financial Investment Activities,7
Cable and Other Subscription Programming,7
"Machinery, Equipment, and Supplies Merchant Wholesalers",7
Home Furnishings Stores,6
Interurban and Rural Bus Transportation,6
Lumber and Other Construction Materials Merchant Wholesalers,6
"Other Professional, Scientific, and Technical Services",6
Specialized Freight Trucking,5
"Electric Power Generation, Transmission and Distribution",5
Psychiatric and Substance Abuse Hospitals,5
Employment Services,5
Taxi and Limousine Service,5
Technical and Trade Schools,5
"Community Food and Housing, and Emergency and Other Relief Services",5
