Restaurants and Other Eating Places,4115
"Museums, Historical Sites, and Similar Institutions",2831
Gasoline Stations,1250
Grocery Stores,998
Elementary and Secondary Schools,765
Religious Organizations,723
Other Amusement and Recreation Industries,571
"General Merchandise Stores, including Warehouse Clubs and Supercenters",520
Health and Personal Care Stores,395
"Beer, Wine, and Liquor Stores",355
Child Day Care Services,345
Traveler Accommodation,331
Offices of Physicians,308
Lessors of Real Estate,296
Other Miscellaneous Store Retailers,263
Electronics and Appliance Stores,257
"Colleges, Universities, and Professional Schools",217
Automotive Repair and Maintenance,215
Support Activities for Air Transportation,208
Clothing Stores,196
"Sporting Goods, Hobby, and Musical Instrument Stores",189
"Automotive Parts, Accessories, and Tire Stores",188
Personal Care Services,176
Other Schools and Instruction,156
Specialty Food Stores,154
Depository Credit Intermediation,145
Automobile Dealers,144
Building Material and Supplies Dealers,133
General Medical and Surgical Hospitals,133
Offices of Other Health Practitioners,87
Other Information Services,85
Wired and Wireless Telecommunications Carriers,84
Furniture Stores,83
Florists,79
Home Health Care Services,75
Drinking Places (Alcoholic Beverages),73
"Justice, Public Order, and Safety Activities",68
Outpatient Care Centers,56
Used Merchandise Stores,54
Postal Service,54
Book Stores and News Dealers,48
"Office Supplies, Stationery, and Gift Stores",47
Bakeries and Tortilla Manufacturing,45
Spectator Sports,44
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",42
Offices of Dentists,40
Gambling Industries,40
"Executive, Legislative, and Other General Government Support",37
Beverage Manufacturing,36
Drugs and Druggists' Sundries Merchant Wholesalers,35
"Jewelry, Luggage, and Leather Goods Stores",33
Other Personal Services,30
Services to Buildings and Dwellings,29
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,28
Shoe Stores,28
Other Miscellaneous Manufacturing,27
Motion Picture and Video Industries,27
Amusement Parks and Arcades,26
Support Activities for Road Transportation,22
"Other Professional, Scientific, and Technical Services",19
Lumber and Other Construction Materials Merchant Wholesalers,18
Automotive Equipment Rental and Leasing,18
"Promoters of Performing Arts, Sports, and Similar Events",15
Home Furnishings Stores,14
Other Financial Investment Activities,13
Junior Colleges,12
RV (Recreational Vehicle) Parks and Recreational Camps,12
Department Stores,12
Technical and Trade Schools,11
Waste Treatment and Disposal,10
Administration of Economic Programs,10
Individual and Family Services,10
Cable and Other Subscription Programming,10
Travel Arrangement and Reservation Services,9
"Community Food and Housing, and Emergency and Other Relief Services",8
"Electric Power Generation, Transmission and Distribution",7
Commercial and Industrial Machinery and Equipment Rental and Leasing,6
Offices of Real Estate Agents and Brokers,6
Psychiatric and Substance Abuse Hospitals,6
Interurban and Rural Bus Transportation,6
Specialized Freight Trucking,6
Nondepository Credit Intermediation,5
"Agencies, Brokerages, and Other Insurance Related Activities",5
Other Motor Vehicle Dealers,5
