Restaurants and Other Eating Places,5308
Lessors of Real Estate,4432
Gasoline Stations,2842
"General Merchandise Stores, including Warehouse Clubs and Supercenters",2801
Grocery Stores,2103
Health and Personal Care Stores,900
Building Material and Supplies Dealers,743
Other Amusement and Recreation Industries,572
"Museums, Historical Sites, and Similar Institutions",523
Department Stores,479
"Sporting Goods, Hobby, and Musical Instrument Stores",433
Elementary and Secondary Schools,392
Traveler Accommodation,297
Electronics and Appliance Stores,245
Depository Credit Intermediation,244
Other Miscellaneous Store Retailers,175
"Automotive Parts, Accessories, and Tire Stores",144
Child Day Care Services,112
Automotive Repair and Maintenance,110
Personal Care Services,100
General Medical and Surgical Hospitals,86
Used Merchandise Stores,82
Religious Organizations,80
Other Information Services,75
Amusement Parks and Arcades,70
Offices of Other Health Practitioners,69
"Office Supplies, Stationery, and Gift Stores",53
Specialty Food Stores,51
Furniture Stores,47
"Beer, Wine, and Liquor Stores",46
"Colleges, Universities, and Professional Schools",44
Services to Buildings and Dwellings,42
Support Activities for Air Transportation,39
Miscellaneous Durable Goods Merchant Wholesalers,38
"Executive, Legislative, and Other General Government Support",31
Support Activities for Road Transportation,31
Clothing Stores,31
"Jewelry, Luggage, and Leather Goods Stores",23
Postal Service,22
Medical and Diagnostic Laboratories,22
Wired and Wireless Telecommunications Carriers,20
Waste Treatment and Disposal,18
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",15
Other Motor Vehicle Dealers,14
Offices of Dentists,12
Nondepository Credit Intermediation,12
Book Stores and News Dealers,12
Offices of Physicians,11
"Agencies, Brokerages, and Other Insurance Related Activities",11
Junior Colleges,11
Home Health Care Services,11
Florists,11
Offices of Real Estate Agents and Brokers,10
Lumber and Other Construction Materials Merchant Wholesalers,10
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,10
Taxi and Limousine Service,10
Automobile Dealers,10
