Restaurants and Other Eating Places,6720
Lessors of Real Estate,4330
"General Merchandise Stores, including Warehouse Clubs and Supercenters",3736
Gasoline Stations,3475
Grocery Stores,2755
Health and Personal Care Stores,1323
Other Amusement and Recreation Industries,1044
"Museums, Historical Sites, and Similar Institutions",955
Building Material and Supplies Dealers,816
Elementary and Secondary Schools,674
Depository Credit Intermediation,608
Traveler Accommodation,544
"Sporting Goods, Hobby, and Musical Instrument Stores",503
Department Stores,449
Electronics and Appliance Stores,442
Offices of Physicians,422
Automotive Repair and Maintenance,349
Other Miscellaneous Store Retailers,328
Child Day Care Services,324
Personal Care Services,200
"Automotive Parts, Accessories, and Tire Stores",190
"Beer, Wine, and Liquor Stores",180
Religious Organizations,175
Used Merchandise Stores,150
General Medical and Surgical Hospitals,141
Medical and Diagnostic Laboratories,140
Offices of Other Health Practitioners,135
"Office Supplies, Stationery, and Gift Stores",126
Building Equipment Contractors,121
Automobile Dealers,118
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,99
Specialty Food Stores,99
Clothing Stores,99
Home Health Care Services,95
Amusement Parks and Arcades,91
Services to Buildings and Dwellings,87
Offices of Dentists,84
Support Activities for Road Transportation,71
Support Activities for Air Transportation,64
Other Information Services,64
Offices of Real Estate Agents and Brokers,63
Book Stores and News Dealers,61
Furniture Stores,59
Wired and Wireless Telecommunications Carriers,58
"Colleges, Universities, and Professional Schools",54
"Agencies, Brokerages, and Other Insurance Related Activities",52
"Jewelry, Luggage, and Leather Goods Stores",49
Outpatient Care Centers,45
Postal Service,44
Other Motor Vehicle Dealers,42
Waste Treatment and Disposal,40
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",38
"Other Professional, Scientific, and Technical Services",37
"Justice, Public Order, and Safety Activities",34
Home Furnishings Stores,30
"Executive, Legislative, and Other General Government Support",29
Bakeries and Tortilla Manufacturing,28
Shoe Stores,27
Junior Colleges,26
Rail Transportation,25
Florists,24
Lumber and Other Construction Materials Merchant Wholesalers,24
Individual and Family Services,22
Couriers and Express Delivery Services,19
Miscellaneous Durable Goods Merchant Wholesalers,18
Nursing Care Facilities (Skilled Nursing Facilities),16
"Machinery, Equipment, and Supplies Merchant Wholesalers",16
"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",16
Consumer Goods Rental,15
Drinking Places (Alcoholic Beverages),15
Automotive Equipment Rental and Leasing,14
Other Miscellaneous Manufacturing,14
Taxi and Limousine Service,13
Administration of Human Resource Programs,10
Travel Arrangement and Reservation Services,9
"Foundation, Structure, and Building Exterior Contractors",9
Nondepository Credit Intermediation,9
Beverage Manufacturing,8
Other Schools and Instruction,8
Personal and Household Goods Repair and Maintenance,7
Commercial and Industrial Machinery and Equipment Rental and Leasing,7
Clay Product and Refractory Manufacturing,7
Chemical and Allied Products Merchant Wholesalers,7
Specialized Freight Trucking,7
Drycleaning and Laundry Services,7
Printing and Related Support Activities,7
