Restaurants and Other Eating Places,4331
Lessors of Real Estate,2594
"Museums, Historical Sites, and Similar Institutions",2432
Gasoline Stations,1730
Grocery Stores,1524
Other Amusement and Recreation Industries,1260
Health and Personal Care Stores,761
"General Merchandise Stores, including Warehouse Clubs and Supercenters",690
Traveler Accommodation,669
Depository Credit Intermediation,561
"Sporting Goods, Hobby, and Musical Instrument Stores",540
Building Material and Supplies Dealers,523
Other Miscellaneous Store Retailers,468
Elementary and Secondary Schools,376
Offices of Physicians,374
Child Day Care Services,315
Automotive Repair and Maintenance,292
Electronics and Appliance Stores,281
"Beer, Wine, and Liquor Stores",242
Department Stores,241
Automobile Dealers,226
"Automotive Parts, Accessories, and Tire Stores",217
Religious Organizations,211
Offices of Other Health Practitioners,207
Services to Buildings and Dwellings,175
Furniture Stores,169
Used Merchandise Stores,156
Personal Care Services,156
"Office Supplies, Stationery, and Gift Stores",137
Home Health Care Services,133
"Agencies, Brokerages, and Other Insurance Related Activities",107
Clothing Stores,96
Home Furnishings Stores,84
Florists,81
Offices of Dentists,78
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,75
General Medical and Surgical Hospitals,71
Other Personal Services,67
"Other Professional, Scientific, and Technical Services",65
"Jewelry, Luggage, and Leather Goods Stores",57
Specialty Food Stores,57
"Colleges, Universities, and Professional Schools",57
"Executive, Legislative, and Other General Government Support",56
Support Activities for Road Transportation,53
Other Motor Vehicle Dealers,49
Outpatient Care Centers,47
Medical and Diagnostic Laboratories,45
Support Activities for Air Transportation,45
Waste Treatment and Disposal,43
Book Stores and News Dealers,37
Other Schools and Instruction,35
Wired and Wireless Telecommunications Carriers,33
Shoe Stores,31
Consumer Goods Rental,31
Junior Colleges,31
Couriers and Express Delivery Services,30
Other Miscellaneous Manufacturing,30
Drinking Places (Alcoholic Beverages),29
Individual and Family Services,28
"Justice, Public Order, and Safety Activities",27
Automotive Equipment Rental and Leasing,27
Other Financial Investment Activities,26
Drycleaning and Laundry Services,25
Miscellaneous Durable Goods Merchant Wholesalers,25
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",24
Beverage Manufacturing,24
Building Equipment Contractors,24
"Electric Power Generation, Transmission and Distribution",22
Postal Service,22
Technical and Trade Schools,20
Motion Picture and Video Industries,19
Nondepository Credit Intermediation,15
Amusement Parks and Arcades,15
Personal and Household Goods Repair and Maintenance,15
Printing and Related Support Activities,14
Gambling Industries,12
Other Information Services,12
Travel Arrangement and Reservation Services,11
"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",11
Professional and Commercial Equipment and Supplies Merchant Wholesalers,11
Bakeries and Tortilla Manufacturing,10
Offices of Real Estate Agents and Brokers,10
Chemical and Allied Products Merchant Wholesalers,9
Spectator Sports,9
Lumber and Other Construction Materials Merchant Wholesalers,9
Employment Services,8
Other Leather and Allied Product Manufacturing,8
Nursing Care Facilities (Skilled Nursing Facilities),7
Specialized Freight Trucking,7
Commercial and Industrial Machinery and Equipment Rental and Leasing,7
"Machinery, Equipment, and Supplies Merchant Wholesalers",7
"Community Food and Housing, and Emergency and Other Relief Services",6
Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,6
Other Transit and Ground Passenger Transportation,6
National Security and International Affairs,6
Death Care Services,5
Specialty (except Psychiatric and Substance Abuse) Hospitals,5
Psychiatric and Substance Abuse Hospitals,5
Administration of Economic Programs,5
Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,5
RV (Recreational Vehicle) Parks and Recreational Camps,5
