Restaurants and Other Eating Places,5491
"Museums, Historical Sites, and Similar Institutions",2670
Lessors of Real Estate,2541
Gasoline Stations,2062
Grocery Stores,1586
Other Amusement and Recreation Industries,1378
Health and Personal Care Stores,816
"Sporting Goods, Hobby, and Musical Instrument Stores",704
"General Merchandise Stores, including Warehouse Clubs and Supercenters",675
Traveler Accommodation,573
Building Material and Supplies Dealers,563
Other Miscellaneous Store Retailers,549
Elementary and Secondary Schools,530
Depository Credit Intermediation,463
Offices of Physicians,391
Automotive Repair and Maintenance,295
Automobile Dealers,265
Religious Organizations,257
Child Day Care Services,253
"Automotive Parts, Accessories, and Tire Stores",252
Electronics and Appliance Stores,242
Department Stores,240
"Beer, Wine, and Liquor Stores",232
"Office Supplies, Stationery, and Gift Stores",202
Offices of Other Health Practitioners,178
Used Merchandise Stores,174
Offices of Dentists,168
Services to Buildings and Dwellings,165
Furniture Stores,163
Clothing Stores,157
Other Motor Vehicle Dealers,137
"Jewelry, Luggage, and Leather Goods Stores",113
Home Health Care Services,103
"Agencies, Brokerages, and Other Insurance Related Activities",99
Personal Care Services,91
"Colleges, Universities, and Professional Schools",87
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,73
Specialty Food Stores,66
Other Personal Services,66
Wired and Wireless Telecommunications Carriers,60
General Medical and Surgical Hospitals,55
Florists,55
Beverage Manufacturing,55
"Executive, Legislative, and Other General Government Support",45
Book Stores and News Dealers,45
Miscellaneous Durable Goods Merchant Wholesalers,44
Drinking Places (Alcoholic Beverages),44
Home Furnishings Stores,42
Couriers and Express Delivery Services,42
Waste Treatment and Disposal,40
Support Activities for Air Transportation,34
Drycleaning and Laundry Services,32
Junior Colleges,31
Automotive Equipment Rental and Leasing,31
Other Miscellaneous Manufacturing,30
Individual and Family Services,30
Medical and Diagnostic Laboratories,28
"Justice, Public Order, and Safety Activities",28
Offices of Real Estate Agents and Brokers,27
"Other Professional, Scientific, and Technical Services",27
Lumber and Other Construction Materials Merchant Wholesalers,27
Nondepository Credit Intermediation,27
Outpatient Care Centers,26
Support Activities for Road Transportation,25
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",24
Building Equipment Contractors,24
Personal and Household Goods Repair and Maintenance,23
Postal Service,23
"Machinery, Equipment, and Supplies Merchant Wholesalers",22
Bakeries and Tortilla Manufacturing,21
Other Financial Investment Activities,20
Consumer Goods Rental,20
"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",19
Motion Picture and Video Industries,18
Gambling Industries,18
Other Schools and Instruction,17
Death Care Services,14
Psychiatric and Substance Abuse Hospitals,12
Printing and Related Support Activities,12
"Electric Power Generation, Transmission and Distribution",11
Other Information Services,11
Nursing Care Facilities (Skilled Nursing Facilities),10
Other Ambulatory Health Care Services,10
Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,10
Freight Transportation Arrangement,7
Employment Services,7
Specialized Freight Trucking,7
Administration of Economic Programs,6
Spectator Sports,6
Rail Transportation,6
Grocery and Related Product Merchant Wholesalers,5
"Community Food and Housing, and Emergency and Other Relief Services",5
Shoe Stores,5
Technical and Trade Schools,5
Travel Arrangement and Reservation Services,5
Clay Product and Refractory Manufacturing,5
RV (Recreational Vehicle) Parks and Recreational Camps,5
Professional and Commercial Equipment and Supplies Merchant Wholesalers,5
