Restaurants and Other Eating Places,521
"Museums, Historical Sites, and Similar Institutions",280
Gasoline Stations,189
Religious Organizations,115
Grocery Stores,101
Elementary and Secondary Schools,86
"General Merchandise Stores, including Warehouse Clubs and Supercenters",72
"Beer, Wine, and Liquor Stores",56
Other Amusement and Recreation Industries,55
Health and Personal Care Stores,55
Electronics and Appliance Stores,36
Clothing Stores,35
Offices of Physicians,35
"Automotive Parts, Accessories, and Tire Stores",33
Child Day Care Services,33
Traveler Accommodation,29
Automotive Repair and Maintenance,28
Depository Credit Intermediation,28
Lessors of Real Estate,28
Personal Care Services,25
Building Material and Supplies Dealers,21
Automobile Dealers,20
Other Miscellaneous Store Retailers,19
"Sporting Goods, Hobby, and Musical Instrument Stores",18
Wired and Wireless Telecommunications Carriers,14
Home Health Care Services,14
Specialty Food Stores,14
General Medical and Surgical Hospitals,12
"Justice, Public Order, and Safety Activities",12
Drinking Places (Alcoholic Beverages),12
Offices of Other Health Practitioners,11
Furniture Stores,11
Book Stores and News Dealers,10
Shoe Stores,10
"Colleges, Universities, and Professional Schools",10
Used Merchandise Stores,8
Support Activities for Road Transportation,8
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,7
Drugs and Druggists' Sundries Merchant Wholesalers,7
Offices of Dentists,7
Other Personal Services,6
Bakeries and Tortilla Manufacturing,6
Florists,6
"Office Supplies, Stationery, and Gift Stores",6
Postal Service,6
Beverage Manufacturing,6
Other Information Services,5
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",5
Outpatient Care Centers,5
Other Schools and Instruction,4
Motion Picture and Video Industries,4
Automotive Equipment Rental and Leasing,4
Support Activities for Air Transportation,3
Amusement Parks and Arcades,3
Waste Treatment and Disposal,3
Department Stores,3
Other Motor Vehicle Dealers,2
Gambling Industries,2
Other Miscellaneous Manufacturing,2
"Jewelry, Luggage, and Leather Goods Stores",2
"Executive, Legislative, and Other General Government Support",2
Services to Buildings and Dwellings,2
Spectator Sports,2
Junior Colleges,2
"Community Food and Housing, and Emergency and Other Relief Services",1
"Agencies, Brokerages, and Other Insurance Related Activities",1
nan,1
Travel Arrangement and Reservation Services,1
"Promoters of Performing Arts, Sports, and Similar Events",1
Other Financial Investment Activities,1
Employment Services,1
nan,1
nan,1
Psychiatric and Substance Abuse Hospitals,1
nan,1
nan,1
Technical and Trade Schools,1
Cable and Other Subscription Programming,1
"Machinery, Equipment, and Supplies Merchant Wholesalers",1
Interurban and Rural Bus Transportation,1
Nondepository Credit Intermediation,1
nan,1
Lumber and Other Construction Materials Merchant Wholesalers,1
nan,1
"Other Professional, Scientific, and Technical Services",1
Taxi and Limousine Service,1
Home Furnishings Stores,1
"Electric Power Generation, Transmission and Distribution",1
Specialized Freight Trucking,1
RV (Recreational Vehicle) Parks and Recreational Camps,1
