Restaurants and Other Eating Places,205
"Museums, Historical Sites, and Similar Institutions",202
Gasoline Stations,142
Grocery Stores,77
"General Merchandise Stores, including Warehouse Clubs and Supercenters",56
Religious Organizations,54
"Beer, Wine, and Liquor Stores",41
Health and Personal Care Stores,38
Elementary and Secondary Schools,35
Other Amusement and Recreation Industries,30
Lessors of Real Estate,22
Offices of Physicians,20
Automotive Repair and Maintenance,19
Personal Care Services,18
"Automotive Parts, Accessories, and Tire Stores",15
Electronics and Appliance Stores,15
Clothing Stores,14
Building Material and Supplies Dealers,12
Depository Credit Intermediation,11
Offices of Other Health Practitioners,11
Child Day Care Services,10
General Medical and Surgical Hospitals,9
Automobile Dealers,9
Traveler Accommodation,8
Home Health Care Services,8
Other Miscellaneous Store Retailers,7
Florists,7
"Colleges, Universities, and Professional Schools",7
"Sporting Goods, Hobby, and Musical Instrument Stores",6
Offices of Dentists,6
Specialty Food Stores,6
Wired and Wireless Telecommunications Carriers,6
Support Activities for Road Transportation,5
Used Merchandise Stores,5
"Justice, Public Order, and Safety Activities",4
Outpatient Care Centers,4
Drugs and Druggists' Sundries Merchant Wholesalers,4
Furniture Stores,4
Drinking Places (Alcoholic Beverages),3
Shoe Stores,3
Bakeries and Tortilla Manufacturing,3
Book Stores and News Dealers,3
Services to Buildings and Dwellings,3
Support Activities for Air Transportation,3
"Executive, Legislative, and Other General Government Support",2
Other Personal Services,2
Automotive Equipment Rental and Leasing,2
Other Information Services,2
Postal Service,2
Amusement Parks and Arcades,2
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",2
Nondepository Credit Intermediation,2
Other Miscellaneous Manufacturing,2
"Other Professional, Scientific, and Technical Services",2
Activities Related to Credit Intermediation,1
"Promoters of Performing Arts, Sports, and Similar Events",1
Medical and Diagnostic Laboratories,1
Lumber and Other Construction Materials Merchant Wholesalers,1
Motion Picture and Video Industries,1
Commercial and Industrial Machinery and Equipment Rental and Leasing,1
nan,1
Other Financial Investment Activities,1
Gambling Industries,1
"Community Food and Housing, and Emergency and Other Relief Services",1
"Office Supplies, Stationery, and Gift Stores",1
Specialized Freight Trucking,1
nan,1
nan,1
nan,1
nan,1
Miscellaneous Durable Goods Merchant Wholesalers,1
nan,1
Beverage Manufacturing,1
Other Motor Vehicle Dealers,1
Waste Treatment and Disposal,1
Department Stores,1
