"Museums, Historical Sites, and Similar Institutions",12297
Restaurants and Other Eating Places,10367
Grocery Stores,2943
Other Amusement and Recreation Industries,2257
Elementary and Secondary Schools,1842
Lessors of Real Estate,1599
Health and Personal Care Stores,1499
Religious Organizations,1451
Gasoline Stations,1387
"General Merchandise Stores, including Warehouse Clubs and Supercenters",1197
"Sporting Goods, Hobby, and Musical Instrument Stores",988
Child Day Care Services,846
Other Miscellaneous Store Retailers,769
Building Material and Supplies Dealers,658
Offices of Physicians,621
"Automotive Parts, Accessories, and Tire Stores",550
Clothing Stores,524
"Beer, Wine, and Liquor Stores",464
Traveler Accommodation,423
Automotive Repair and Maintenance,420
Florists,414
Electronics and Appliance Stores,399
"Office Supplies, Stationery, and Gift Stores",331
Home Health Care Services,320
Offices of Other Health Practitioners,309
Used Merchandise Stores,296
Personal Care Services,288
Support Activities for Air Transportation,283
Automobile Dealers,252
Depository Credit Intermediation,237
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,236
Department Stores,216
General Medical and Surgical Hospitals,190
Furniture Stores,189
Specialty Food Stores,188
Bakeries and Tortilla Manufacturing,181
Other Personal Services,171
"Colleges, Universities, and Professional Schools",170
"Justice, Public Order, and Safety Activities",148
Book Stores and News Dealers,143
Offices of Dentists,139
Wired and Wireless Telecommunications Carriers,127
Services to Buildings and Dwellings,115
Other Information Services,106
Home Furnishings Stores,100
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",95
"Other Professional, Scientific, and Technical Services",88
Building Equipment Contractors,81
Drinking Places (Alcoholic Beverages),78
"Jewelry, Luggage, and Leather Goods Stores",76
Postal Service,75
"Agencies, Brokerages, and Other Insurance Related Activities",72
Shoe Stores,71
Outpatient Care Centers,64
Drycleaning and Laundry Services,63
Offices of Real Estate Agents and Brokers,61
Other Motor Vehicle Dealers,60
Other Miscellaneous Manufacturing,57
Individual and Family Services,55
Automotive Equipment Rental and Leasing,48
Couriers and Express Delivery Services,46
Medical and Diagnostic Laboratories,45
Support Activities for Road Transportation,44
Other Schools and Instruction,43
Rail Transportation,43
Amusement Parks and Arcades,42
Consumer Goods Rental,40
Motion Picture and Video Industries,39
Waste Treatment and Disposal,38
Spectator Sports,34
Other Financial Investment Activities,34
Drugs and Druggists' Sundries Merchant Wholesalers,23
Activities Related to Credit Intermediation,23
"Executive, Legislative, and Other General Government Support",22
Beverage Manufacturing,20
Personal and Household Goods Repair and Maintenance,20
Other Ambulatory Health Care Services,17
Lumber and Other Construction Materials Merchant Wholesalers,15
Junior Colleges,13
Psychiatric and Substance Abuse Hospitals,12
Travel Arrangement and Reservation Services,12
Social Advocacy Organizations,12
Gambling Industries,12
Other Transit and Ground Passenger Transportation,12
Nursing Care Facilities (Skilled Nursing Facilities),12
Technical and Trade Schools,11
Printing and Related Support Activities,10
"Electric Power Generation, Transmission and Distribution",6
RV (Recreational Vehicle) Parks and Recreational Camps,6
Employment Services,6
Nondepository Credit Intermediation,6
Architectural and Structural Metals Manufacturing,5
Specialized Freight Trucking,5
Motor Vehicle Manufacturing,5
Other Leather and Allied Product Manufacturing,5
"Machinery, Equipment, and Supplies Merchant Wholesalers",5
