Restaurants and Other Eating Places,770
Gasoline Stations,175
Grocery Stores,149
"General Merchandise Stores, including Warehouse Clubs and Supercenters",103
Lessors of Real Estate,91
Elementary and Secondary Schools,81
Health and Personal Care Stores,74
Religious Organizations,72
Other Amusement and Recreation Industries,67
Automotive Repair and Maintenance,63
Offices of Physicians,62
"Automotive Parts, Accessories, and Tire Stores",60
"Sporting Goods, Hobby, and Musical Instrument Stores",55
Traveler Accommodation,54
Depository Credit Intermediation,50
Building Material and Supplies Dealers,46
Child Day Care Services,44
Automobile Dealers,40
Other Miscellaneous Store Retailers,38
Electronics and Appliance Stores,29
Personal Care Services,25
Offices of Other Health Practitioners,25
Offices of Dentists,23
Clothing Stores,23
"Beer, Wine, and Liquor Stores",22
"Museums, Historical Sites, and Similar Institutions",22
Used Merchandise Stores,20
Furniture Stores,18
"Office Supplies, Stationery, and Gift Stores",18
Home Health Care Services,16
Outpatient Care Centers,13
"Agencies, Brokerages, and Other Insurance Related Activities",13
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,12
Florists,12
Home Furnishings Stores,12
"Justice, Public Order, and Safety Activities",10
Postal Service,9
Other Motor Vehicle Dealers,9
Personal and Household Goods Repair and Maintenance,9
Services to Buildings and Dwellings,9
Drinking Places (Alcoholic Beverages),9
Department Stores,9
"Colleges, Universities, and Professional Schools",9
Wired and Wireless Telecommunications Carriers,8
Support Activities for Road Transportation,7
"Other Professional, Scientific, and Technical Services",6
Medical and Diagnostic Laboratories,6
"Jewelry, Luggage, and Leather Goods Stores",6
General Medical and Surgical Hospitals,6
Other Personal Services,6
Building Equipment Contractors,5
Shoe Stores,5
Bakeries and Tortilla Manufacturing,5
Nondepository Credit Intermediation,5
Lumber and Other Construction Materials Merchant Wholesalers,5
Specialty Food Stores,4
Other Schools and Instruction,4
"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",4
Automotive Equipment Rental and Leasing,4
Other Information Services,4
Commercial and Industrial Machinery and Equipment Rental and Leasing,4
Motion Picture and Video Industries,3
Junior Colleges,3
Book Stores and News Dealers,3
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",3
Other Miscellaneous Manufacturing,3
Other Financial Investment Activities,3
Support Activities for Air Transportation,3
Administration of Economic Programs,3
Travel Arrangement and Reservation Services,2
"Executive, Legislative, and Other General Government Support",2
Couriers and Express Delivery Services,2
Consumer Goods Rental,2
Miscellaneous Durable Goods Merchant Wholesalers,2
"Machinery, Equipment, and Supplies Merchant Wholesalers",2
Other Leather and Allied Product Manufacturing,2
Beverage Manufacturing,2
Drycleaning and Laundry Services,2
Employment Services,2
Individual and Family Services,1
General Rental Centers,1
Other Food Manufacturing,1
Grocery and Related Product Merchant Wholesalers,1
Other Ambulatory Health Care Services,1
Technical and Trade Schools,1
nan,1
Offices of Real Estate Agents and Brokers,1
Activities Related to Credit Intermediation,1
Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,1
Amusement Parks and Arcades,1
Spectator Sports,1
"Promoters of Performing Arts, Sports, and Similar Events",1
Printing and Related Support Activities,1
