Restaurants and Other Eating Places,1576
"Museums, Historical Sites, and Similar Institutions",474
Grocery Stores,366
Other Amusement and Recreation Industries,344
Elementary and Secondary Schools,267
Child Day Care Services,229
Health and Personal Care Stores,169
Religious Organizations,163
Gasoline Stations,120
"General Merchandise Stores, including Warehouse Clubs and Supercenters",103
Offices of Physicians,99
"Sporting Goods, Hobby, and Musical Instrument Stores",84
Lessors of Real Estate,83
Personal Care Services,82
Traveler Accommodation,81
"Beer, Wine, and Liquor Stores",63
Automotive Repair and Maintenance,62
"Automotive Parts, Accessories, and Tire Stores",51
Clothing Stores,49
Building Material and Supplies Dealers,48
Other Miscellaneous Store Retailers,44
Offices of Other Health Practitioners,44
Used Merchandise Stores,44
Florists,40
Specialty Food Stores,35
Automobile Dealers,35
Offices of Dentists,34
"Office Supplies, Stationery, and Gift Stores",33
Home Health Care Services,33
"Colleges, Universities, and Professional Schools",29
Book Stores and News Dealers,26
Drinking Places (Alcoholic Beverages),23
Department Stores,21
Furniture Stores,20
Electronics and Appliance Stores,19
"Justice, Public Order, and Safety Activities",18
Other Information Services,18
General Medical and Surgical Hospitals,17
Depository Credit Intermediation,17
Services to Buildings and Dwellings,16
Bakeries and Tortilla Manufacturing,15
Medical and Diagnostic Laboratories,15
"Agencies, Brokerages, and Other Insurance Related Activities",13
Outpatient Care Centers,12
Home Furnishings Stores,12
"Jewelry, Luggage, and Leather Goods Stores",11
Postal Service,11
Other Personal Services,11
Individual and Family Services,10
"Other Professional, Scientific, and Technical Services",10
Amusement Parks and Arcades,10
Wired and Wireless Telecommunications Carriers,10
Support Activities for Road Transportation,10
Spectator Sports,8
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,8
Shoe Stores,7
Beverage Manufacturing,6
Waste Treatment and Disposal,6
Other Schools and Instruction,6
Lumber and Other Construction Materials Merchant Wholesalers,6
Junior Colleges,5
"Executive, Legislative, and Other General Government Support",5
Gambling Industries,5
RV (Recreational Vehicle) Parks and Recreational Camps,5
Automotive Equipment Rental and Leasing,5
Couriers and Express Delivery Services,4
Other Financial Investment Activities,4
Other Motor Vehicle Dealers,4
Building Equipment Contractors,4
Motion Picture and Video Industries,4
Support Activities for Air Transportation,3
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",3
Rail Transportation,3
Other Transit and Ground Passenger Transportation,3
Printing and Related Support Activities,2
Administration of Economic Programs,2
Other Miscellaneous Manufacturing,2
Grantmaking and Giving Services,2
Technical and Trade Schools,2
Professional and Commercial Equipment and Supplies Merchant Wholesalers,2
"Electric Power Generation, Transmission and Distribution",1
nan,1
"Machinery, Equipment, and Supplies Merchant Wholesalers",1
Travel Arrangement and Reservation Services,1
nan,1
General Rental Centers,1
Specialized Freight Trucking,1
Other Ambulatory Health Care Services,1
Drugs and Druggists' Sundries Merchant Wholesalers,1
Offices of Real Estate Agents and Brokers,1
Drycleaning and Laundry Services,1
Psychiatric and Substance Abuse Hospitals,1
Personal and Household Goods Repair and Maintenance,1
Nondepository Credit Intermediation,1
nan,1
Other Food Manufacturing,1
"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",1
