"Museums, Historical Sites, and Similar Institutions",7106
Restaurants and Other Eating Places,6669
Gasoline Stations,1967
Lessors of Real Estate,1861
Grocery Stores,1805
Other Amusement and Recreation Industries,1276
"General Merchandise Stores, including Warehouse Clubs and Supercenters",1193
Elementary and Secondary Schools,1040
Traveler Accommodation,721
Health and Personal Care Stores,699
"Sporting Goods, Hobby, and Musical Instrument Stores",621
Depository Credit Intermediation,605
Religious Organizations,599
Child Day Care Services,511
Offices of Physicians,464
Building Material and Supplies Dealers,431
Automobile Dealers,427
"Automotive Parts, Accessories, and Tire Stores",403
Support Activities for Air Transportation,379
Automotive Repair and Maintenance,340
Other Miscellaneous Store Retailers,323
Clothing Stores,269
Personal Care Services,258
Electronics and Appliance Stores,253
Home Health Care Services,232
"Colleges, Universities, and Professional Schools",220
General Medical and Surgical Hospitals,196
"Office Supplies, Stationery, and Gift Stores",194
Offices of Dentists,157
Offices of Other Health Practitioners,154
Used Merchandise Stores,144
Wired and Wireless Telecommunications Carriers,140
Services to Buildings and Dwellings,135
"Beer, Wine, and Liquor Stores",132
Department Stores,132
Florists,128
"Jewelry, Luggage, and Leather Goods Stores",120
Furniture Stores,114
Specialty Food Stores,112
Outpatient Care Centers,104
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,98
Couriers and Express Delivery Services,94
"Justice, Public Order, and Safety Activities",88
Book Stores and News Dealers,74
"Agencies, Brokerages, and Other Insurance Related Activities",73
Other Information Services,68
"Other Professional, Scientific, and Technical Services",58
Other Personal Services,56
Other Schools and Instruction,52
Bakeries and Tortilla Manufacturing,51
Home Furnishings Stores,49
Medical and Diagnostic Laboratories,49
Other Financial Investment Activities,49
Postal Service,47
Automotive Equipment Rental and Leasing,44
"Executive, Legislative, and Other General Government Support",40
Other Miscellaneous Manufacturing,34
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",34
Junior Colleges,32
Personal and Household Goods Repair and Maintenance,32
Support Activities for Road Transportation,30
Beverage Manufacturing,30
Individual and Family Services,29
Gambling Industries,29
Waste Treatment and Disposal,28
Motion Picture and Video Industries,27
Drinking Places (Alcoholic Beverages),27
Lumber and Other Construction Materials Merchant Wholesalers,25
Drycleaning and Laundry Services,22
Building Equipment Contractors,18
Offices of Real Estate Agents and Brokers,15
Amusement Parks and Arcades,14
Printing and Related Support Activities,12
"Machinery, Equipment, and Supplies Merchant Wholesalers",12
Warehousing and Storage,11
Consumer Goods Rental,10
Shoe Stores,10
Technical and Trade Schools,10
Spectator Sports,10
Other Transit and Ground Passenger Transportation,8
Freight Transportation Arrangement,6
Architectural and Structural Metals Manufacturing,6
"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",6
"Data Processing, Hosting, and Related Services",6
Other Motor Vehicle Dealers,5
Administration of Economic Programs,5
"Coating, Engraving, Heat Treating, and Allied Activities",5
Death Care Services,5
RV (Recreational Vehicle) Parks and Recreational Camps,5
Nondepository Credit Intermediation,5
Nursing Care Facilities (Skilled Nursing Facilities),5
