"Museums, Historical Sites, and Similar Institutions",8229
Restaurants and Other Eating Places,5830
Lessors of Real Estate,3160
Gasoline Stations,1691
Elementary and Secondary Schools,1503
Grocery Stores,1454
"General Merchandise Stores, including Warehouse Clubs and Supercenters",1376
Other Amusement and Recreation Industries,1287
Traveler Accommodation,794
Depository Credit Intermediation,667
"Colleges, Universities, and Professional Schools",602
Support Activities for Air Transportation,563
Religious Organizations,548
Health and Personal Care Stores,459
Child Day Care Services,373
"Sporting Goods, Hobby, and Musical Instrument Stores",280
Clothing Stores,257
Other Miscellaneous Store Retailers,254
General Medical and Surgical Hospitals,247
Department Stores,229
Building Material and Supplies Dealers,226
Offices of Physicians,219
Automotive Repair and Maintenance,194
Home Health Care Services,177
Electronics and Appliance Stores,174
"Office Supplies, Stationery, and Gift Stores",168
Automobile Dealers,150
Services to Buildings and Dwellings,145
Other Information Services,141
"Automotive Parts, Accessories, and Tire Stores",139
Used Merchandise Stores,134
Specialty Food Stores,112
Personal Care Services,110
Individual and Family Services,91
Offices of Other Health Practitioners,87
Book Stores and News Dealers,83
Florists,80
Couriers and Express Delivery Services,80
"Beer, Wine, and Liquor Stores",72
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,71
Wired and Wireless Telecommunications Carriers,64
"Jewelry, Luggage, and Leather Goods Stores",62
"Other Professional, Scientific, and Technical Services",61
Offices of Dentists,58
Spectator Sports,48
Gambling Industries,47
Outpatient Care Centers,45
Other Schools and Instruction,41
Drinking Places (Alcoholic Beverages),36
Bakeries and Tortilla Manufacturing,35
Amusement Parks and Arcades,34
Other Motor Vehicle Dealers,34
Junior Colleges,33
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",32
Home Furnishings Stores,31
Other Transit and Ground Passenger Transportation,30
Waste Treatment and Disposal,28
"Justice, Public Order, and Safety Activities",28
Personal and Household Goods Repair and Maintenance,27
Medical and Diagnostic Laboratories,25
Drycleaning and Laundry Services,22
Lumber and Other Construction Materials Merchant Wholesalers,21
Postal Service,21
Other Personal Services,20
Beverage Manufacturing,18
Printing and Related Support Activities,16
Performing Arts Companies,15
Miscellaneous Durable Goods Merchant Wholesalers,14
Furniture Stores,13
Support Activities for Road Transportation,12
Nondepository Credit Intermediation,12
Other Miscellaneous Manufacturing,11
"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",11
Building Equipment Contractors,10
Consumer Goods Rental,10
"Executive, Legislative, and Other General Government Support",10
Automotive Equipment Rental and Leasing,10
Rail Transportation,9
Taxi and Limousine Service,9
Technical and Trade Schools,9
Offices of Real Estate Agents and Brokers,9
"Agencies, Brokerages, and Other Insurance Related Activities",9
