"Museums, Historical Sites, and Similar Institutions",7751
Restaurants and Other Eating Places,7383
Gasoline Stations,2093
Lessors of Real Estate,1917
Grocery Stores,1783
"General Merchandise Stores, including Warehouse Clubs and Supercenters",1172
Other Amusement and Recreation Industries,1084
Elementary and Secondary Schools,808
Health and Personal Care Stores,770
Religious Organizations,690
Traveler Accommodation,624
Depository Credit Intermediation,601
"Sporting Goods, Hobby, and Musical Instrument Stores",599
Building Material and Supplies Dealers,520
Offices of Physicians,469
Other Miscellaneous Store Retailers,468
"Automotive Parts, Accessories, and Tire Stores",443
Automobile Dealers,434
Child Day Care Services,428
Automotive Repair and Maintenance,361
Personal Care Services,312
Clothing Stores,299
Electronics and Appliance Stores,279
Support Activities for Air Transportation,266
Home Health Care Services,242
"Colleges, Universities, and Professional Schools",233
Used Merchandise Stores,230
"Office Supplies, Stationery, and Gift Stores",222
General Medical and Surgical Hospitals,184
Offices of Other Health Practitioners,175
"Beer, Wine, and Liquor Stores",160
Wired and Wireless Telecommunications Carriers,157
Department Stores,148
Furniture Stores,144
Services to Buildings and Dwellings,133
"Jewelry, Luggage, and Leather Goods Stores",133
Offices of Dentists,124
Outpatient Care Centers,116
"Agencies, Brokerages, and Other Insurance Related Activities",110
Florists,105
Book Stores and News Dealers,101
Postal Service,94
"Other Professional, Scientific, and Technical Services",90
Specialty Food Stores,88
Home Furnishings Stores,87
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,76
"Justice, Public Order, and Safety Activities",73
Medical and Diagnostic Laboratories,70
Other Personal Services,68
Other Financial Investment Activities,63
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",56
Drinking Places (Alcoholic Beverages),55
Automotive Equipment Rental and Leasing,55
Nondepository Credit Intermediation,52
Couriers and Express Delivery Services,51
Bakeries and Tortilla Manufacturing,47
Beverage Manufacturing,38
Waste Treatment and Disposal,38
Other Motor Vehicle Dealers,36
Other Information Services,32
Other Miscellaneous Manufacturing,32
Individual and Family Services,31
Support Activities for Road Transportation,30
Junior Colleges,29
Other Schools and Instruction,29
Shoe Stores,28
Drycleaning and Laundry Services,24
Personal and Household Goods Repair and Maintenance,23
Motion Picture and Video Industries,21
Amusement Parks and Arcades,20
"Executive, Legislative, and Other General Government Support",20
Death Care Services,19
Miscellaneous Durable Goods Merchant Wholesalers,19
Building Equipment Contractors,18
Lumber and Other Construction Materials Merchant Wholesalers,17
Travel Arrangement and Reservation Services,17
"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",16
Printing and Related Support Activities,15
Warehousing and Storage,12
Technical and Trade Schools,11
Employment Services,10
National Security and International Affairs,9
Miscellaneous Nondurable Goods Merchant Wholesalers,8
Motor Vehicle Manufacturing,8
Psychiatric and Substance Abuse Hospitals,7
Other Leather and Allied Product Manufacturing,6
Grocery and Related Product Merchant Wholesalers,6
Gambling Industries,6
"Data Processing, Hosting, and Related Services",6
Specialized Freight Trucking,5
Performing Arts Companies,5
Offices of Real Estate Agents and Brokers,5
Rail Transportation,5
Nursing Care Facilities (Skilled Nursing Facilities),5
