Restaurants and Other Eating Places,15501
Lessors of Real Estate,11398
Gasoline Stations,7413
Grocery Stores,5594
Elementary and Secondary Schools,5514
"General Merchandise Stores, including Warehouse Clubs and Supercenters",4039
"Museums, Historical Sites, and Similar Institutions",3938
Other Amusement and Recreation Industries,3022
Health and Personal Care Stores,2216
Child Day Care Services,1726
Depository Credit Intermediation,1451
"Sporting Goods, Hobby, and Musical Instrument Stores",1445
Building Material and Supplies Dealers,1381
Traveler Accommodation,1249
Department Stores,1019
Religious Organizations,878
"Colleges, Universities, and Professional Schools",857
Other Miscellaneous Store Retailers,846
Electronics and Appliance Stores,812
Automotive Repair and Maintenance,706
Clothing Stores,669
"Automotive Parts, Accessories, and Tire Stores",642
Support Activities for Air Transportation,591
Offices of Physicians,558
Personal Care Services,555
Services to Buildings and Dwellings,523
"Office Supplies, Stationery, and Gift Stores",485
Used Merchandise Stores,485
Automobile Dealers,407
Specialty Food Stores,399
Book Stores and News Dealers,368
Spectator Sports,317
General Medical and Surgical Hospitals,299
Home Health Care Services,297
Wired and Wireless Telecommunications Carriers,269
Florists,267
Furniture Stores,266
"Jewelry, Luggage, and Leather Goods Stores",265
Home Furnishings Stores,259
"Agencies, Brokerages, and Other Insurance Related Activities",231
Other Information Services,222
Junior Colleges,205
"Beer, Wine, and Liquor Stores",200
Educational Support Services,194
Support Activities for Road Transportation,188
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",173
Offices of Other Health Practitioners,170
"Other Professional, Scientific, and Technical Services",154
Offices of Dentists,141
Outpatient Care Centers,139
Drycleaning and Laundry Services,135
Other Miscellaneous Manufacturing,123
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,117
Bakeries and Tortilla Manufacturing,117
Other Financial Investment Activities,111
Couriers and Express Delivery Services,105
Other Personal Services,103
Motion Picture and Video Industries,90
Individual and Family Services,89
Drinking Places (Alcoholic Beverages),83
Shoe Stores,81
Waste Treatment and Disposal,78
Building Equipment Contractors,75
Automotive Equipment Rental and Leasing,66
Gambling Industries,63
Travel Arrangement and Reservation Services,62
Technical and Trade Schools,46
Consumer Goods Rental,46
"Justice, Public Order, and Safety Activities",45
Other Transit and Ground Passenger Transportation,44
Other Schools and Instruction,43
Amusement Parks and Arcades,41
Other Motor Vehicle Dealers,36
Postal Service,36
Personal and Household Goods Repair and Maintenance,35
"Machinery, Equipment, and Supplies Merchant Wholesalers",32
Nondepository Credit Intermediation,32
Offices of Real Estate Agents and Brokers,27
Medical and Diagnostic Laboratories,25
Commercial and Industrial Machinery and Equipment Rental and Leasing,24
Lumber and Other Construction Materials Merchant Wholesalers,22
Nursing Care Facilities (Skilled Nursing Facilities),22
RV (Recreational Vehicle) Parks and Recreational Camps,22
"Executive, Legislative, and Other General Government Support",22
Specialty (except Psychiatric and Substance Abuse) Hospitals,20
Administration of Economic Programs,19
Other Leather and Allied Product Manufacturing,16
Performing Arts Companies,16
Miscellaneous Durable Goods Merchant Wholesalers,14
Printing and Related Support Activities,12
"Community Food and Housing, and Emergency and Other Relief Services",11
Death Care Services,11
Warehousing and Storage,11
Taxi and Limousine Service,9
Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,9
