Restaurants and Other Eating Places,14961
Lessors of Real Estate,10811
Gasoline Stations,6400
Elementary and Secondary Schools,4583
Grocery Stores,4484
"Museums, Historical Sites, and Similar Institutions",4195
"General Merchandise Stores, including Warehouse Clubs and Supercenters",3626
Other Amusement and Recreation Industries,2964
Health and Personal Care Stores,2077
Traveler Accommodation,1571
Child Day Care Services,1426
Department Stores,1146
"Sporting Goods, Hobby, and Musical Instrument Stores",1113
Building Material and Supplies Dealers,1054
Depository Credit Intermediation,975
Other Miscellaneous Store Retailers,882
Religious Organizations,878
"Colleges, Universities, and Professional Schools",799
Automobile Dealers,732
Clothing Stores,664
Support Activities for Air Transportation,572
Electronics and Appliance Stores,561
Automotive Repair and Maintenance,498
Offices of Physicians,489
Personal Care Services,488
"Automotive Parts, Accessories, and Tire Stores",450
Used Merchandise Stores,390
"Office Supplies, Stationery, and Gift Stores",372
Spectator Sports,371
Services to Buildings and Dwellings,344
Specialty Food Stores,318
General Medical and Surgical Hospitals,306
Home Health Care Services,301
Furniture Stores,300
Wired and Wireless Telecommunications Carriers,271
Home Furnishings Stores,266
Junior Colleges,239
Book Stores and News Dealers,232
"Jewelry, Luggage, and Leather Goods Stores",227
Other Information Services,198
Offices of Other Health Practitioners,195
Florists,188
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,164
"Agencies, Brokerages, and Other Insurance Related Activities",157
"Other Professional, Scientific, and Technical Services",143
"Beer, Wine, and Liquor Stores",140
Support Activities for Road Transportation,140
Educational Support Services,140
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",125
Other Schools and Instruction,124
Shoe Stores,119
Offices of Dentists,114
Other Personal Services,109
Other Miscellaneous Manufacturing,97
Outpatient Care Centers,97
Individual and Family Services,95
Building Equipment Contractors,88
Drycleaning and Laundry Services,86
Bakeries and Tortilla Manufacturing,84
"Justice, Public Order, and Safety Activities",79
Motion Picture and Video Industries,74
Amusement Parks and Arcades,61
Couriers and Express Delivery Services,59
Gambling Industries,57
Other Motor Vehicle Dealers,56
Other Financial Investment Activities,54
Automotive Equipment Rental and Leasing,53
Waste Treatment and Disposal,53
Lumber and Other Construction Materials Merchant Wholesalers,48
Medical and Diagnostic Laboratories,40
Technical and Trade Schools,38
Personal and Household Goods Repair and Maintenance,33
Nondepository Credit Intermediation,31
Other Transit and Ground Passenger Transportation,30
Nursing Care Facilities (Skilled Nursing Facilities),30
Specialty (except Psychiatric and Substance Abuse) Hospitals,25
Performing Arts Companies,25
Drinking Places (Alcoholic Beverages),22
RV (Recreational Vehicle) Parks and Recreational Camps,21
Other Leather and Allied Product Manufacturing,21
Consumer Goods Rental,21
Beverage Manufacturing,20
Miscellaneous Durable Goods Merchant Wholesalers,19
Administration of Economic Programs,12
Printing and Related Support Activities,12
Social Advocacy Organizations,12
Clay Product and Refractory Manufacturing,10
Death Care Services,10
Residential Building Construction,10
Postal Service,10
"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",9
"Machinery, Equipment, and Supplies Merchant Wholesalers",9
"Executive, Legislative, and Other General Government Support",9
