Restaurants and Other Eating Places,999
Gasoline Stations,397
Lessors of Real Estate,309
Elementary and Secondary Schools,238
"Museums, Historical Sites, and Similar Institutions",234
Grocery Stores,222
Other Amusement and Recreation Industries,182
"General Merchandise Stores, including Warehouse Clubs and Supercenters",167
Health and Personal Care Stores,130
Traveler Accommodation,98
Child Day Care Services,74
Depository Credit Intermediation,73
"Sporting Goods, Hobby, and Musical Instrument Stores",68
Religious Organizations,63
Building Material and Supplies Dealers,58
Other Miscellaneous Store Retailers,57
Department Stores,51
Clothing Stores,47
Offices of Physicians,39
Automobile Dealers,39
Electronics and Appliance Stores,38
Automotive Repair and Maintenance,36
Personal Care Services,36
"Automotive Parts, Accessories, and Tire Stores",33
Used Merchandise Stores,30
"Office Supplies, Stationery, and Gift Stores",28
Services to Buildings and Dwellings,27
Specialty Food Stores,26
"Colleges, Universities, and Professional Schools",25
Home Health Care Services,21
Home Furnishings Stores,21
Furniture Stores,17
Offices of Other Health Practitioners,16
Wired and Wireless Telecommunications Carriers,16
"Jewelry, Luggage, and Leather Goods Stores",15
Florists,15
General Medical and Surgical Hospitals,12
Book Stores and News Dealers,12
Junior Colleges,11
Shoe Stores,11
"Beer, Wine, and Liquor Stores",10
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",10
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,10
Spectator Sports,9
Offices of Dentists,9
Other Information Services,8
Other Personal Services,8
"Justice, Public Order, and Safety Activities",8
Support Activities for Road Transportation,8
Support Activities for Air Transportation,7
Outpatient Care Centers,7
Building Equipment Contractors,7
"Agencies, Brokerages, and Other Insurance Related Activities",7
Bakeries and Tortilla Manufacturing,6
Couriers and Express Delivery Services,6
Drycleaning and Laundry Services,6
Individual and Family Services,6
Motion Picture and Video Industries,5
Other Financial Investment Activities,5
"Other Professional, Scientific, and Technical Services",5
Other Schools and Instruction,5
Amusement Parks and Arcades,4
Lumber and Other Construction Materials Merchant Wholesalers,4
Waste Treatment and Disposal,4
Other Motor Vehicle Dealers,4
Gambling Industries,3
Other Miscellaneous Manufacturing,3
Medical and Diagnostic Laboratories,3
Personal and Household Goods Repair and Maintenance,3
Drinking Places (Alcoholic Beverages),2
Nursing Care Facilities (Skilled Nursing Facilities),2
Technical and Trade Schools,2
Automotive Equipment Rental and Leasing,2
Beverage Manufacturing,2
Consumer Goods Rental,2
Nondepository Credit Intermediation,2
Specialty (except Psychiatric and Substance Abuse) Hospitals,1
nan,1
RV (Recreational Vehicle) Parks and Recreational Camps,1
Educational Support Services,1
Printing and Related Support Activities,1
Administration of Economic Programs,1
Performing Arts Companies,1
Miscellaneous Durable Goods Merchant Wholesalers,1
nan,1
nan,1
Clay Product and Refractory Manufacturing,1
nan,1
Other Leather and Allied Product Manufacturing,1
nan,1
nan,1
Death Care Services,1
Other Transit and Ground Passenger Transportation,1
Social Advocacy Organizations,1
"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",1
Postal Service,1
"Machinery, Equipment, and Supplies Merchant Wholesalers",1
"Executive, Legislative, and Other General Government Support",1
Residential Building Construction,1
