Restaurants and Other Eating Places,16125
"Museums, Historical Sites, and Similar Institutions",13568
Other Amusement and Recreation Industries,8196
Traveler Accommodation,1807
"Sporting Goods, Hobby, and Musical Instrument Stores",1446
Grocery Stores,1288
Child Day Care Services,1095
Elementary and Secondary Schools,935
Health and Personal Care Stores,881
Other Miscellaneous Store Retailers,739
Support Activities for Air Transportation,687
Lessors of Real Estate,654
Used Merchandise Stores,481
"Colleges, Universities, and Professional Schools",476
Book Stores and News Dealers,468
"General Merchandise Stores, including Warehouse Clubs and Supercenters",451
"Office Supplies, Stationery, and Gift Stores",428
Clothing Stores,425
Offices of Physicians,389
Gasoline Stations,352
Florists,286
Drinking Places (Alcoholic Beverages),262
Building Material and Supplies Dealers,225
Electronics and Appliance Stores,216
Offices of Dentists,214
Offices of Other Health Practitioners,203
"Beer, Wine, and Liquor Stores",194
Specialty Food Stores,185
Amusement Parks and Arcades,166
General Medical and Surgical Hospitals,163
"Jewelry, Luggage, and Leather Goods Stores",147
Religious Organizations,147
Department Stores,143
Wired and Wireless Telecommunications Carriers,120
Other Miscellaneous Manufacturing,118
Shoe Stores,113
Personal Care Services,110
"Executive, Legislative, and Other General Government Support",106
Bakeries and Tortilla Manufacturing,103
Spectator Sports,98
Other Information Services,88
Automobile Dealers,81
Depository Credit Intermediation,66
Motion Picture and Video Industries,65
"Automotive Parts, Accessories, and Tire Stores",62
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,51
Home Health Care Services,49
Automotive Repair and Maintenance,47
Printing and Related Support Activities,45
Furniture Stores,41
Other Personal Services,35
Other Motor Vehicle Dealers,29
Travel Arrangement and Reservation Services,29
Drycleaning and Laundry Services,29
Outpatient Care Centers,26
Home Furnishings Stores,24
Postal Service,24
Individual and Family Services,23
Building Equipment Contractors,21
Consumer Goods Rental,20
Automotive Equipment Rental and Leasing,19
Rail Transportation,18
Support Activities for Road Transportation,17
Couriers and Express Delivery Services,17
Other Transit and Ground Passenger Transportation,17
Junior Colleges,16
"Electric Power Generation, Transmission and Distribution",11
Motor Vehicle Manufacturing,10
Other Schools and Instruction,9
Services to Buildings and Dwellings,9
Miscellaneous Durable Goods Merchant Wholesalers,9
"Justice, Public Order, and Safety Activities",9
"Greenhouse, Nursery, and Floriculture Production",9
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",9
"Other Professional, Scientific, and Technical Services",8
Medical and Diagnostic Laboratories,8
"Agencies, Brokerages, and Other Insurance Related Activities",8
"Apparel, Piece Goods, and Notions Merchant Wholesalers",8
