Restaurants and Other Eating Places,11717
"Museums, Historical Sites, and Similar Institutions",10322
Other Amusement and Recreation Industries,4841
Grocery Stores,1158
"Sporting Goods, Hobby, and Musical Instrument Stores",1016
Child Day Care Services,990
Health and Personal Care Stores,837
Traveler Accommodation,758
Elementary and Secondary Schools,613
Other Miscellaneous Store Retailers,546
Offices of Physicians,515
Clothing Stores,354
"General Merchandise Stores, including Warehouse Clubs and Supercenters",340
Lessors of Real Estate,274
Used Merchandise Stores,268
"Office Supplies, Stationery, and Gift Stores",248
Offices of Other Health Practitioners,246
"Colleges, Universities, and Professional Schools",244
Florists,242
Gasoline Stations,242
Book Stores and News Dealers,242
"Beer, Wine, and Liquor Stores",219
Offices of Dentists,210
Religious Organizations,188
Support Activities for Air Transportation,174
"Jewelry, Luggage, and Leather Goods Stores",161
Building Material and Supplies Dealers,159
Specialty Food Stores,149
Drinking Places (Alcoholic Beverages),147
Electronics and Appliance Stores,145
Personal Care Services,115
Other Personal Services,103
Home Health Care Services,99
Bakeries and Tortilla Manufacturing,96
Department Stores,79
General Medical and Surgical Hospitals,77
Other Information Services,77
Automobile Dealers,72
Amusement Parks and Arcades,71
Other Schools and Instruction,59
Postal Service,55
Motion Picture and Video Industries,55
Automotive Repair and Maintenance,54
Printing and Related Support Activities,52
Outpatient Care Centers,52
"Executive, Legislative, and Other General Government Support",51
Shoe Stores,50
"Automotive Parts, Accessories, and Tire Stores",49
Wired and Wireless Telecommunications Carriers,47
Furniture Stores,46
Depository Credit Intermediation,42
Support Activities for Road Transportation,39
"Justice, Public Order, and Safety Activities",36
Rail Transportation,36
Other Motor Vehicle Dealers,34
Home Furnishings Stores,34
Spectator Sports,29
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,26
Medical and Diagnostic Laboratories,22
"Other Professional, Scientific, and Technical Services",22
Individual and Family Services,19
Travel Arrangement and Reservation Services,18
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",17
Building Equipment Contractors,17
Gambling Industries,12
Nondepository Credit Intermediation,9
Residential Building Construction,7
"Electric Power Generation, Transmission and Distribution",7
"Greenhouse, Nursery, and Floriculture Production",7
Other Transit and Ground Passenger Transportation,7
Miscellaneous Durable Goods Merchant Wholesalers,6
RV (Recreational Vehicle) Parks and Recreational Camps,6
Junior Colleges,6
"Agencies, Brokerages, and Other Insurance Related Activities",6
Beverage Manufacturing,6
"Soap, Cleaning Compound, and Toilet Preparation Manufacturing",5
Specialized Freight Trucking,5
Automotive Equipment Rental and Leasing,5
