Restaurants and Other Eating Places,13727
"Museums, Historical Sites, and Similar Institutions",6939
Grocery Stores,3700
Other Amusement and Recreation Industries,3492
Elementary and Secondary Schools,2046
Lessors of Real Estate,1784
Child Day Care Services,1683
Health and Personal Care Stores,1311
Religious Organizations,1259
Gasoline Stations,1003
"General Merchandise Stores, including Warehouse Clubs and Supercenters",969
Personal Care Services,670
Other Miscellaneous Store Retailers,642
Offices of Physicians,616
"Sporting Goods, Hobby, and Musical Instrument Stores",598
Traveler Accommodation,537
Automotive Repair and Maintenance,498
"Beer, Wine, and Liquor Stores",449
Used Merchandise Stores,449
General Medical and Surgical Hospitals,445
Offices of Other Health Practitioners,438
"Colleges, Universities, and Professional Schools",425
Building Material and Supplies Dealers,399
"Automotive Parts, Accessories, and Tire Stores",311
Clothing Stores,311
Automobile Dealers,300
Florists,292
Drinking Places (Alcoholic Beverages),270
Specialty Food Stores,268
Offices of Dentists,254
"Office Supplies, Stationery, and Gift Stores",250
Spectator Sports,241
Book Stores and News Dealers,240
Department Stores,208
Electronics and Appliance Stores,206
Junior Colleges,201
Depository Credit Intermediation,197
Home Health Care Services,182
Furniture Stores,176
Support Activities for Air Transportation,131
Amusement Parks and Arcades,131
Other Information Services,121
Services to Buildings and Dwellings,117
Individual and Family Services,116
Outpatient Care Centers,94
"Justice, Public Order, and Safety Activities",91
Support Activities for Road Transportation,85
Wired and Wireless Telecommunications Carriers,85
Shoe Stores,80
Other Personal Services,77
Other Motor Vehicle Dealers,76
Medical and Diagnostic Laboratories,66
"Agencies, Brokerages, and Other Insurance Related Activities",66
Bakeries and Tortilla Manufacturing,63
Home Furnishings Stores,61
Postal Service,59
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,51
RV (Recreational Vehicle) Parks and Recreational Camps,51
"Other Professional, Scientific, and Technical Services",49
Gambling Industries,48
"Executive, Legislative, and Other General Government Support",44
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",44
Automotive Equipment Rental and Leasing,42
"Jewelry, Luggage, and Leather Goods Stores",41
Lumber and Other Construction Materials Merchant Wholesalers,38
Other Schools and Instruction,36
Waste Treatment and Disposal,33
General Rental Centers,32
Beverage Manufacturing,27
Building Equipment Contractors,25
Other Miscellaneous Manufacturing,24
Other Financial Investment Activities,24
Technical and Trade Schools,22
Motion Picture and Video Industries,20
Couriers and Express Delivery Services,16
Activities Related to Credit Intermediation,15
Specialty (except Psychiatric and Substance Abuse) Hospitals,15
Administration of Economic Programs,13
Other Transit and Ground Passenger Transportation,12
Chemical and Allied Products Merchant Wholesalers,11
Rail Transportation,10
Nondepository Credit Intermediation,8
Consumer Goods Rental,7
Specialized Freight Trucking,7
Psychiatric and Substance Abuse Hospitals,7
"Machinery, Equipment, and Supplies Merchant Wholesalers",6
Printing and Related Support Activities,6
Drycleaning and Laundry Services,6
Miscellaneous Durable Goods Merchant Wholesalers,6
