Restaurants and Other Eating Places,8075
"Museums, Historical Sites, and Similar Institutions",5857
Grocery Stores,1722
Other Amusement and Recreation Industries,1339
Gasoline Stations,1125
"Sporting Goods, Hobby, and Musical Instrument Stores",848
Other Miscellaneous Store Retailers,652
Child Day Care Services,622
Lessors of Real Estate,572
Elementary and Secondary Schools,548
Traveler Accommodation,545
Health and Personal Care Stores,507
Offices of Physicians,492
Religious Organizations,469
Clothing Stores,408
"General Merchandise Stores, including Warehouse Clubs and Supercenters",366
"Automotive Parts, Accessories, and Tire Stores",344
Building Material and Supplies Dealers,324
Florists,316
Specialty Food Stores,288
Offices of Other Health Practitioners,285
"Office Supplies, Stationery, and Gift Stores",268
Automobile Dealers,247
Used Merchandise Stores,237
"Beer, Wine, and Liquor Stores",224
Personal Care Services,211
Automotive Repair and Maintenance,209
Support Activities for Air Transportation,189
Electronics and Appliance Stores,184
Home Health Care Services,177
Depository Credit Intermediation,163
Furniture Stores,162
Book Stores and News Dealers,131
"Colleges, Universities, and Professional Schools",129
General Medical and Surgical Hospitals,128
Services to Buildings and Dwellings,116
Department Stores,115
"Jewelry, Luggage, and Leather Goods Stores",107
Offices of Dentists,103
Bakeries and Tortilla Manufacturing,100
Other Schools and Instruction,88
"Other Professional, Scientific, and Technical Services",82
Home Furnishings Stores,81
Other Information Services,74
"Justice, Public Order, and Safety Activities",70
Other Personal Services,68
Wired and Wireless Telecommunications Carriers,67
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,64
"Executive, Legislative, and Other General Government Support",63
Support Activities for Road Transportation,60
Medical and Diagnostic Laboratories,57
Drycleaning and Laundry Services,57
Shoe Stores,55
Automotive Equipment Rental and Leasing,52
Other Financial Investment Activities,44
Outpatient Care Centers,39
Building Equipment Contractors,39
"Agencies, Brokerages, and Other Insurance Related Activities",37
Personal and Household Goods Repair and Maintenance,36
Motion Picture and Video Industries,36
Waste Treatment and Disposal,34
Rail Transportation,32
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",29
Amusement Parks and Arcades,27
Other Miscellaneous Manufacturing,27
Drugs and Druggists' Sundries Merchant Wholesalers,27
Couriers and Express Delivery Services,26
Drinking Places (Alcoholic Beverages),26
Offices of Real Estate Agents and Brokers,25
Other Motor Vehicle Dealers,24
Printing and Related Support Activities,22
Postal Service,21
Junior Colleges,20
Technical and Trade Schools,17
Spectator Sports,17
Grocery and Related Product Merchant Wholesalers,16
Consumer Goods Rental,14
"Electric Power Generation, Transmission and Distribution",14
"Machinery, Equipment, and Supplies Merchant Wholesalers",12
Individual and Family Services,11
Activities Related to Credit Intermediation,11
RV (Recreational Vehicle) Parks and Recreational Camps,10
Taxi and Limousine Service,7
Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,7
Warehousing and Storage,7
Gambling Industries,6
National Security and International Affairs,6
Travel Arrangement and Reservation Services,6
Beverage Manufacturing,5
Other Ambulatory Health Care Services,5
"Greenhouse, Nursery, and Floriculture Production",5
Death Care Services,5
Specialized Freight Trucking,5
"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",5
Nondepository Credit Intermediation,5
Other Leather and Allied Product Manufacturing,5
Lumber and Other Construction Materials Merchant Wholesalers,5
