Restaurants and Other Eating Places,26823
"Museums, Historical Sites, and Similar Institutions",12263
Other Amusement and Recreation Industries,4132
Grocery Stores,3136
Gasoline Stations,2411
Elementary and Secondary Schools,2365
"Sporting Goods, Hobby, and Musical Instrument Stores",2117
Religious Organizations,1976
Child Day Care Services,1686
Health and Personal Care Stores,1678
Traveler Accommodation,1611
Clothing Stores,1565
Other Miscellaneous Store Retailers,1418
Other Information Services,1235
Lessors of Real Estate,1215
Offices of Physicians,991
"General Merchandise Stores, including Warehouse Clubs and Supercenters",890
Offices of Other Health Practitioners,864
Building Material and Supplies Dealers,819
"Colleges, Universities, and Professional Schools",788
Florists,774
Used Merchandise Stores,742
"Office Supplies, Stationery, and Gift Stores",640
"Automotive Parts, Accessories, and Tire Stores",637
Automotive Repair and Maintenance,579
Specialty Food Stores,568
Electronics and Appliance Stores,549
Personal Care Services,520
"Beer, Wine, and Liquor Stores",488
Book Stores and News Dealers,488
Support Activities for Air Transportation,469
Automobile Dealers,468
Motion Picture and Video Industries,457
Depository Credit Intermediation,429
Home Health Care Services,417
"Jewelry, Luggage, and Leather Goods Stores",394
General Medical and Surgical Hospitals,364
Furniture Stores,325
Other Personal Services,320
Department Stores,319
Services to Buildings and Dwellings,314
Offices of Dentists,301
Spectator Sports,290
Bakeries and Tortilla Manufacturing,241
Other Schools and Instruction,210
Automotive Equipment Rental and Leasing,208
"Justice, Public Order, and Safety Activities",205
Other Miscellaneous Manufacturing,203
Home Furnishings Stores,201
Drycleaning and Laundry Services,180
Shoe Stores,178
"Executive, Legislative, and Other General Government Support",161
Drinking Places (Alcoholic Beverages),157
Medical and Diagnostic Laboratories,156
"Other Professional, Scientific, and Technical Services",154
Other Motor Vehicle Dealers,154
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",154
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,153
Couriers and Express Delivery Services,153
"Agencies, Brokerages, and Other Insurance Related Activities",137
Wired and Wireless Telecommunications Carriers,126
Offices of Real Estate Agents and Brokers,126
Building Equipment Contractors,124
Support Activities for Road Transportation,103
Other Financial Investment Activities,103
Outpatient Care Centers,85
Waste Treatment and Disposal,82
Amusement Parks and Arcades,82
Rail Transportation,79
Printing and Related Support Activities,65
Individual and Family Services,65
RV (Recreational Vehicle) Parks and Recreational Camps,55
Personal and Household Goods Repair and Maintenance,53
Lumber and Other Construction Materials Merchant Wholesalers,50
Postal Service,48
Beverage Manufacturing,48
Junior Colleges,46
Technical and Trade Schools,39
Drugs and Druggists' Sundries Merchant Wholesalers,37
Nondepository Credit Intermediation,35
Gambling Industries,35
Consumer Goods Rental,32
"Electric Power Generation, Transmission and Distribution",28
Death Care Services,27
"Machinery, Equipment, and Supplies Merchant Wholesalers",25
"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",24
Warehousing and Storage,23
Specialized Freight Trucking,22
Taxi and Limousine Service,21
Travel Arrangement and Reservation Services,21
Grocery and Related Product Merchant Wholesalers,15
Other Leather and Allied Product Manufacturing,15
National Security and International Affairs,15
Administration of Economic Programs,10
Administration of Human Resource Programs,8
Interurban and Rural Bus Transportation,7
Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,7
Psychiatric and Substance Abuse Hospitals,6
Miscellaneous Durable Goods Merchant Wholesalers,6
"Apparel, Piece Goods, and Notions Merchant Wholesalers",5
Grantmaking and Giving Services,5
