Restaurants and Other Eating Places,6408
Lessors of Real Estate,4191
"Museums, Historical Sites, and Similar Institutions",3150
Grocery Stores,1686
Other Amusement and Recreation Industries,1497
Elementary and Secondary Schools,1277
"Colleges, Universities, and Professional Schools",1063
Gasoline Stations,1009
"General Merchandise Stores, including Warehouse Clubs and Supercenters",945
Spectator Sports,656
Traveler Accommodation,593
Child Day Care Services,579
Health and Personal Care Stores,577
Automobile Dealers,495
Depository Credit Intermediation,398
Other Miscellaneous Store Retailers,384
Support Activities for Air Transportation,364
"Sporting Goods, Hobby, and Musical Instrument Stores",278
Religious Organizations,276
Department Stores,271
Building Material and Supplies Dealers,256
Used Merchandise Stores,242
Offices of Physicians,234
General Medical and Surgical Hospitals,181
Clothing Stores,171
Automotive Repair and Maintenance,154
Offices of Other Health Practitioners,127
Home Health Care Services,126
Specialty Food Stores,111
Support Activities for Road Transportation,103
Electronics and Appliance Stores,97
Services to Buildings and Dwellings,88
Automotive Equipment Rental and Leasing,82
Personal Care Services,73
"Office Supplies, Stationery, and Gift Stores",72
Other Personal Services,70
Book Stores and News Dealers,69
Bakeries and Tortilla Manufacturing,67
"Automotive Parts, Accessories, and Tire Stores",67
Amusement Parks and Arcades,67
Other Schools and Instruction,64
Florists,63
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,62
Wired and Wireless Telecommunications Carriers,60
Home Furnishings Stores,57
Outpatient Care Centers,54
"Other Professional, Scientific, and Technical Services",50
"Beer, Wine, and Liquor Stores",47
Motion Picture and Video Industries,46
Furniture Stores,42
Building Equipment Contractors,38
"Justice, Public Order, and Safety Activities",37
Printing and Related Support Activities,35
Technical and Trade Schools,32
Other Motor Vehicle Dealers,31
"Jewelry, Luggage, and Leather Goods Stores",29
Postal Service,25
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",23
Individual and Family Services,23
Lumber and Other Construction Materials Merchant Wholesalers,23
Junior Colleges,22
Drinking Places (Alcoholic Beverages),21
"Agencies, Brokerages, and Other Insurance Related Activities",20
Offices of Dentists,19
Other Financial Investment Activities,19
"Executive, Legislative, and Other General Government Support",19
Nondepository Credit Intermediation,18
Gambling Industries,16
Waste Treatment and Disposal,15
Other Miscellaneous Manufacturing,15
Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,13
Medical and Diagnostic Laboratories,11
RV (Recreational Vehicle) Parks and Recreational Camps,10
Drugs and Druggists' Sundries Merchant Wholesalers,10
Beverage Manufacturing,10
Other Information Services,9
"Electric Power Generation, Transmission and Distribution",9
Direct Selling Establishments,9
Chemical and Allied Products Merchant Wholesalers,9
