Restaurants and Other Eating Places,6218
Lessors of Real Estate,2650
Grocery Stores,2239
"Museums, Historical Sites, and Similar Institutions",1502
Gasoline Stations,1099
"General Merchandise Stores, including Warehouse Clubs and Supercenters",1040
Other Amusement and Recreation Industries,985
Health and Personal Care Stores,809
Building Material and Supplies Dealers,768
Other Miscellaneous Store Retailers,637
Traveler Accommodation,585
"Automotive Parts, Accessories, and Tire Stores",578
Offices of Physicians,565
"Sporting Goods, Hobby, and Musical Instrument Stores",558
Depository Credit Intermediation,498
Elementary and Secondary Schools,410
Automotive Repair and Maintenance,367
Used Merchandise Stores,364
Child Day Care Services,349
Automobile Dealers,316
Clothing Stores,270
Offices of Other Health Practitioners,249
Electronics and Appliance Stores,232
Religious Organizations,219
Specialty Food Stores,210
"Office Supplies, Stationery, and Gift Stores",205
Offices of Dentists,195
Personal Care Services,174
Department Stores,171
Furniture Stores,163
Home Health Care Services,157
Services to Buildings and Dwellings,146
Home Furnishings Stores,142
Florists,111
General Medical and Surgical Hospitals,110
Support Activities for Air Transportation,108
"Beer, Wine, and Liquor Stores",103
"Other Professional, Scientific, and Technical Services",102
Other Personal Services,89
Support Activities for Road Transportation,85
"Justice, Public Order, and Safety Activities",81
Building Equipment Contractors,70
"Agencies, Brokerages, and Other Insurance Related Activities",66
Wired and Wireless Telecommunications Carriers,62
"Jewelry, Luggage, and Leather Goods Stores",61
Amusement Parks and Arcades,61
"Executive, Legislative, and Other General Government Support",61
Miscellaneous Durable Goods Merchant Wholesalers,58
Other Schools and Instruction,58
"Colleges, Universities, and Professional Schools",56
Postal Service,52
Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,52
Other Miscellaneous Manufacturing,51
Lumber and Other Construction Materials Merchant Wholesalers,51
Other Motor Vehicle Dealers,50
Bakeries and Tortilla Manufacturing,49
Waste Treatment and Disposal,49
Personal and Household Goods Repair and Maintenance,43
Consumer Goods Rental,42
Medical and Diagnostic Laboratories,41
Shoe Stores,40
Drugs and Druggists' Sundries Merchant Wholesalers,40
Outpatient Care Centers,34
Offices of Real Estate Agents and Brokers,33
Motion Picture and Video Industries,30
"Machinery, Equipment, and Supplies Merchant Wholesalers",30
Automotive Equipment Rental and Leasing,28
Printing and Related Support Activities,27
Junior Colleges,26
Drycleaning and Laundry Services,23
"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",22
Couriers and Express Delivery Services,21
"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",20
Drinking Places (Alcoholic Beverages),19
Book Stores and News Dealers,17
Individual and Family Services,13
Warehousing and Storage,13
Other Information Services,12
Administration of Human Resource Programs,12
Psychiatric and Substance Abuse Hospitals,11
Nondepository Credit Intermediation,11
Administration of Economic Programs,11
Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,11
Commercial and Industrial Machinery and Equipment Rental and Leasing,10
Employment Services,10
Direct Selling Establishments,10
Other Financial Investment Activities,8
"Electric Power Generation, Transmission and Distribution",7
Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,6
RV (Recreational Vehicle) Parks and Recreational Camps,6
Activities Related to Credit Intermediation,5
Technical and Trade Schools,5
Spectator Sports,5
Death Care Services,5
"Coating, Engraving, Heat Treating, and Allied Activities",5
Beverage Manufacturing,5
